Date,Stage_cm
2020-03-24,22.491666666666667
2020-03-25,23.333333333333332
2020-03-26,23.7375
2020-03-27,23.704166666666666
2020-03-28,23.158333333333335
2020-03-29,22.8375
2020-03-30,22.670833333333334
2020-03-31,22.479166666666668
2020-04-01,22.516666666666666
2020-04-02,22.4375
2020-04-03,22.025
2020-04-04,21.920833333333334
2020-04-05,21.858333333333334
2020-04-06,21.820833333333333
2020-04-07,21.553124999999998
2020-04-08,21.677083333333332
2020-04-09,21.64375
2020-04-10,21.55625
2020-04-11,21.455208333333335
2020-04-12,21.478125
2020-04-13,21.291666666666668
2020-04-14,21.20520833333333
2020-04-15,21.205208333333335
2020-04-16,22.503125
2020-04-17,22.209375
2020-04-18,23.221875
2020-04-19,24.821875
2020-04-20,27.002083333333335
2020-04-21,28.028125
2020-04-22,27.915625
2020-04-23,27.49375
2020-04-24,27.104166666666668
2020-04-25,26.484375
2020-04-26,25.895833333333332
2020-04-27,25.198958333333334
2020-04-28,24.520833333333332
2020-04-29,23.904166666666665
2020-04-30,23.473958333333336
2020-05-01,23.047916666666666
2020-05-02,22.822916666666668
2020-05-03,22.416666666666668
2020-05-04,22.217708333333334
2020-05-05,21.448958333333334
2020-05-06,21.05
2020-05-07,20.67395833333333
2020-05-08,20.319791666666667
2020-05-09,20.048958333333335
2020-05-10,19.7125
2020-05-11,19.566666666666666
2020-05-12,19.422916666666666
2020-05-13,18.994791666666668
2020-05-14,18.683333333333334
2020-05-15,18.696875
2020-05-16,18.40625
2020-05-17,18.134090909090908
NA,NA
