date_time,"Event, units (LGR S/N: 10497667, SEN S/N: 10497667)"
3/21/2020 11:50,257.1
3/21/2020 11:51,257.2
3/21/2020 11:52,257.3
3/21/2020 11:52,257.4
3/21/2020 11:53,257.5
3/21/2020 11:54,257.6
3/21/2020 11:54,257.7
3/21/2020 11:55,257.8
3/21/2020 11:57,257.9
3/21/2020 11:57,258
3/21/2020 11:58,258.1
3/21/2020 11:59,258.2
3/21/2020 12:01,258.3
3/21/2020 12:03,258.4
3/21/2020 12:05,258.5
3/21/2020 12:06,258.6
3/21/2020 12:08,258.7
3/21/2020 12:10,258.8
3/28/2020 8:27,258.9
3/28/2020 8:28,259
3/28/2020 8:29,259.1
3/28/2020 8:30,259.2
3/28/2020 8:33,259.3
3/28/2020 8:35,259.4
3/28/2020 8:42,259.5
3/28/2020 8:44,259.6
3/28/2020 8:49,259.7
3/28/2020 8:51,259.8
3/28/2020 8:56,259.9
3/28/2020 9:00,260
3/28/2020 9:08,260.1
3/28/2020 9:15,260.2
4/3/2020 10:12,260.3
4/3/2020 11:08,260.4
4/3/2020 11:09,260.5
4/3/2020 11:09,260.6
4/3/2020 11:11,260.7
4/3/2020 11:11,260.8
4/3/2020 11:13,260.9
4/3/2020 11:13,261
4/3/2020 11:15,261.1
4/3/2020 11:16,261.2
4/3/2020 11:17,261.3
4/3/2020 11:18,261.4
4/3/2020 11:20,261.5
4/3/2020 11:22,261.6
4/3/2020 11:24,261.7
4/3/2020 11:26,261.8
4/3/2020 11:28,261.9
4/3/2020 11:30,262
4/3/2020 11:34,262.1
4/3/2020 11:38,262.2
4/13/2020 11:26,
4/14/2020 9:10,
4/14/2020 9:11,
4/14/2020 9:13,
4/14/2020 9:14,
4/14/2020 9:16,
4/14/2020 9:19,
4/14/2020 9:19,
4/14/2020 9:23,
4/14/2020 9:24,
4/14/2020 9:26,
4/14/2020 9:28,
4/14/2020 9:30,
4/14/2020 9:32,
4/14/2020 9:34,
4/14/2020 9:37,
4/14/2020 9:39,
4/14/2020 9:44,
4/14/2020 9:46,
4/14/2020 9:49,
4/17/2020 10:05,
4/17/2020 10:06,
4/17/2020 10:07,
4/17/2020 10:09,
4/17/2020 10:11,
4/17/2020 10:14,
4/17/2020 10:16,
4/17/2020 10:18,
4/17/2020 10:20,
4/17/2020 10:23,
4/17/2020 10:24,
4/17/2020 10:26,
4/17/2020 10:27,
4/17/2020 10:29,
4/17/2020 10:30,
4/17/2020 10:32,
4/17/2020 10:33,
4/17/2020 10:35,
4/17/2020 10:36,
4/17/2020 10:37,
4/17/2020 10:38,
4/17/2020 10:40,
4/17/2020 10:41,
4/17/2020 10:42,
4/17/2020 10:43,
4/17/2020 10:45,
4/17/2020 10:46,
4/17/2020 10:48,
4/17/2020 10:49,
4/17/2020 10:50,
4/17/2020 10:51,
4/17/2020 10:52,
4/17/2020 10:53,
4/17/2020 10:55,
4/17/2020 10:56,
4/17/2020 10:58,
4/17/2020 10:59,
4/17/2020 11:01,
4/17/2020 11:03,
4/17/2020 11:05,
4/17/2020 11:07,
4/24/2020 2:27,
4/24/2020 2:30,
4/24/2020 2:35,
4/24/2020 2:40,
4/24/2020 2:52,
4/24/2020 4:59,
4/24/2020 23:56,
4/25/2020 0:11,
5/1/2020 21:41,
5/2/2020 11:53,
5/2/2020 11:58,
5/2/2020 12:00,
5/2/2020 12:03,
5/2/2020 12:06,
5/2/2020 12:17,
5/2/2020 12:23,
5/2/2020 12:30,
5/2/2020 12:36,
5/2/2020 15:14,
5/2/2020 15:34,
5/2/2020 15:51,
5/2/2020 15:54,
5/2/2020 16:03,
5/2/2020 16:08,
5/3/2020 18:23,
5/3/2020 18:25,
5/3/2020 18:28,
5/3/2020 18:57,
5/3/2020 19:07,
5/3/2020 20:39,
5/3/2020 21:39,
5/3/2020 21:55,
5/3/2020 21:57,
5/3/2020 22:00,
5/3/2020 22:31,
5/4/2020 1:22,
5/4/2020 2:15,
5/4/2020 2:15,
5/4/2020 2:16,
5/4/2020 2:16,
5/4/2020 2:17,
5/4/2020 2:17,
5/4/2020 2:18,
5/4/2020 2:19,
5/4/2020 2:20,
5/4/2020 2:21,
5/4/2020 2:22,
5/4/2020 2:24,
5/4/2020 3:20,
5/4/2020 4:46,
5/11/2020 10:58,
5/11/2020 11:10,
5/11/2020 11:23,
5/11/2020 11:28,
5/11/2020 11:34,
5/11/2020 11:41,
5/11/2020 11:52,
5/11/2020 12:13,
5/11/2020 16:50,
5/11/2020 16:52,
5/11/2020 16:54,
5/11/2020 16:55,
5/11/2020 16:56,
5/11/2020 16:57,
5/11/2020 16:59,
5/11/2020 17:02,
5/11/2020 17:17,
5/11/2020 17:25,
5/11/2020 17:37,
5/11/2020 17:48,
5/11/2020 17:53,
5/11/2020 17:58,
5/11/2020 18:06,
5/11/2020 18:12,
5/12/2020 2:23,
5/14/2020 1:38,
5/14/2020 1:52,
5/14/2020 1:55,
5/14/2020 1:59,
5/14/2020 2:08,
5/14/2020 2:14,
5/14/2020 2:15,
5/14/2020 2:17,
5/14/2020 2:17,
5/14/2020 2:19,
5/14/2020 2:20,
5/14/2020 2:21,
5/14/2020 2:22,
5/14/2020 2:23,
5/14/2020 2:23,
5/14/2020 2:24,
5/14/2020 2:25,
5/14/2020 2:47,
5/14/2020 2:53,
5/14/2020 6:22,
5/14/2020 6:31,
5/14/2020 14:34,
5/14/2020 21:47,
5/15/2020 0:34,
5/15/2020 4:29,
5/15/2020 14:49,
5/15/2020 14:49,
5/15/2020 14:50,
5/15/2020 14:51,
5/15/2020 14:51,
5/15/2020 14:52,
5/15/2020 14:52,
5/15/2020 14:53,
5/15/2020 15:05,
5/15/2020 16:34,
5/15/2020 16:42,
5/15/2020 16:46,
5/15/2020 16:49,
5/15/2020 16:50,
5/15/2020 16:52,
5/15/2020 16:54,
5/15/2020 16:57,
5/15/2020 16:59,
5/15/2020 18:48,
5/16/2020 3:04,
5/24/2020 11:37,
5/24/2020 11:43,
5/24/2020 11:48,
5/24/2020 11:49,
5/24/2020 11:51,
5/24/2020 11:54,
5/24/2020 12:00,
5/24/2020 12:05,
5/24/2020 12:10,
5/24/2020 12:14,
5/24/2020 12:22,
5/24/2020 12:24,
5/24/2020 12:27,
5/24/2020 12:28,
5/24/2020 12:31,
5/24/2020 12:33,
5/24/2020 12:36,
5/24/2020 12:38,
5/24/2020 12:42,
5/24/2020 12:44,
5/24/2020 12:48,
5/24/2020 12:50,
5/24/2020 12:53,
5/24/2020 12:57,
5/24/2020 13:02,
5/24/2020 13:05,
5/24/2020 13:08,
5/24/2020 13:11,
5/24/2020 13:18,
5/24/2020 13:20,
5/24/2020 13:25,
5/24/2020 13:28,
5/24/2020 13:32,
5/24/2020 13:36,
5/24/2020 13:44,
5/24/2020 13:47,
5/24/2020 13:52,
5/24/2020 13:59,
5/27/2020 18:24,
5/27/2020 18:26,
5/27/2020 18:28,
5/27/2020 18:29,
5/27/2020 18:30,
5/27/2020 18:31,
5/27/2020 18:33,
5/27/2020 18:34,
5/27/2020 18:37,
5/31/2020 15:18,
5/31/2020 15:19,
5/31/2020 15:20,
5/31/2020 15:20,
5/31/2020 15:20,
5/31/2020 15:21,
5/31/2020 15:21,
5/31/2020 15:21,
5/31/2020 15:21,
5/31/2020 15:22,
5/31/2020 15:22,
5/31/2020 15:22,
5/31/2020 15:23,
5/31/2020 15:24,
5/31/2020 15:24,
5/31/2020 15:25,
5/31/2020 15:25,
5/31/2020 15:25,
5/31/2020 15:25,
5/31/2020 15:26,
5/31/2020 15:26,
5/31/2020 15:26,
5/31/2020 15:27,
5/31/2020 15:27,
5/31/2020 15:28,
5/31/2020 15:28,
5/31/2020 15:29,
5/31/2020 15:29,
5/31/2020 15:30,
5/31/2020 15:30,
5/31/2020 15:30,
5/31/2020 15:30,
5/31/2020 15:31,
5/31/2020 15:31,
5/31/2020 15:31,
5/31/2020 15:32,
5/31/2020 15:32,
5/31/2020 15:33,
5/31/2020 15:33,
5/31/2020 15:34,
5/31/2020 15:34,
5/31/2020 15:34,
5/31/2020 15:34,
5/31/2020 15:34,
5/31/2020 15:35,
5/31/2020 15:36,
5/31/2020 15:36,
5/31/2020 15:36,
5/31/2020 15:36,
5/31/2020 15:36,
5/31/2020 15:37,
5/31/2020 15:37,
5/31/2020 15:38,
5/31/2020 15:38,
5/31/2020 15:39,
6/6/2020 8:56,
6/6/2020 14:20,
6/6/2020 14:30,
6/6/2020 14:35,
6/8/2020 20:46,
6/8/2020 21:02,
6/8/2020 21:04,
6/8/2020 21:06,
6/8/2020 21:08,
6/8/2020 21:09,
6/8/2020 21:11,
6/8/2020 21:14,
6/8/2020 21:55,
6/8/2020 22:22,
6/8/2020 22:48,
6/8/2020 23:01,
6/8/2020 23:07,
6/8/2020 23:11,
6/8/2020 23:19,
6/8/2020 23:29,
6/8/2020 23:44,
6/8/2020 23:51,
6/8/2020 23:57,
6/9/2020 0:01,
6/9/2020 0:05,
6/9/2020 0:08,
6/9/2020 0:14,
6/9/2020 0:18,
6/9/2020 0:26,
6/9/2020 0:31,
6/9/2020 0:40,
6/9/2020 0:54,
6/9/2020 1:24,
6/9/2020 1:35,
6/9/2020 1:43,
6/9/2020 1:46,
6/9/2020 1:48,
6/9/2020 1:50,
6/9/2020 1:53,
6/9/2020 1:55,
6/9/2020 1:58,
6/9/2020 2:01,
6/9/2020 2:05,
6/9/2020 2:09,
6/9/2020 2:15,
6/9/2020 2:26,
6/9/2020 2:40,
6/9/2020 2:46,
6/9/2020 3:56,
6/9/2020 4:07,
6/9/2020 4:17,
6/9/2020 4:22,
6/9/2020 4:31,
6/9/2020 4:37,
6/9/2020 4:45,
6/9/2020 4:54,
6/18/2020 17:49,
6/18/2020 18:00,
6/18/2020 18:42,
6/18/2020 18:51,
6/18/2020 19:04,
6/18/2020 19:23,
6/18/2020 19:49,
6/18/2020 20:02,
6/18/2020 20:09,
6/18/2020 20:13,
6/18/2020 20:22,
6/18/2020 20:47,
6/19/2020 4:18,
6/19/2020 4:22,
6/19/2020 4:32,
6/19/2020 4:38,
6/19/2020 5:27,
6/19/2020 5:48,
6/19/2020 6:03,
6/19/2020 7:08,
6/19/2020 12:13,
6/19/2020 12:15,
6/19/2020 12:17,
6/19/2020 12:19,
6/21/2020 13:50,
6/21/2020 13:52,
6/21/2020 13:55,
6/21/2020 14:00,
6/21/2020 15:37,
6/21/2020 15:43,
6/21/2020 15:49,
6/24/2020 16:35,
6/24/2020 16:37,
6/24/2020 16:38,
6/24/2020 16:40,
6/24/2020 16:43,
6/25/2020 10:11,
6/25/2020 10:12,
6/25/2020 10:14,
6/25/2020 10:14,
6/26/2020 11:52,
6/26/2020 12:10,
6/26/2020 12:30,
6/26/2020 12:50,
6/27/2020 12:59,
6/27/2020 12:59,
6/27/2020 13:02,
6/27/2020 13:04,
6/27/2020 13:19,
6/30/2020 21:29,
6/30/2020 21:40,
6/30/2020 21:50,
6/30/2020 21:54,
6/30/2020 21:56,
7/13/2020 14:55,
7/13/2020 14:55,
7/13/2020 14:56,
7/13/2020 14:56,
7/13/2020 14:57,
7/13/2020 14:58,
7/13/2020 14:59,
7/14/2020 8:40,
7/14/2020 8:42,
7/14/2020 8:42,
7/14/2020 17:05,
7/14/2020 22:50,
7/14/2020 22:53,
7/14/2020 23:21,
7/16/2020 16:44,
7/16/2020 16:49,
7/16/2020 16:52,
7/16/2020 17:00,
7/21/2020 20:46,
7/21/2020 20:49,
7/21/2020 20:49,
7/21/2020 20:50,
7/21/2020 20:51,
7/21/2020 20:52,
7/21/2020 20:53,
7/22/2020 2:50,
7/24/2020 13:52,
7/24/2020 13:58,
7/24/2020 14:03,
7/25/2020 11:36,
7/25/2020 11:42,
7/28/2020 17:34,
7/28/2020 17:34,
7/28/2020 17:35,
7/28/2020 17:36,
7/28/2020 17:38,
7/28/2020 17:40,
7/28/2020 17:46,
7/28/2020 17:49,
7/28/2020 17:57,
7/30/2020 14:36,
7/30/2020 14:45,
7/30/2020 15:20,
7/30/2020 15:41,
7/30/2020 16:02,
7/30/2020 16:15,
7/30/2020 16:22,
7/30/2020 16:23,
7/30/2020 16:24,
7/30/2020 16:36,
7/30/2020 16:42,
7/30/2020 16:51,
7/30/2020 16:53,
7/30/2020 16:57,
7/30/2020 16:58,
7/30/2020 18:55,
7/30/2020 18:56,
7/30/2020 18:58,
7/30/2020 18:58,
7/30/2020 18:58,
7/30/2020 18:58,
7/30/2020 18:59,
7/30/2020 18:59,
7/30/2020 18:59,
7/30/2020 18:59,
7/30/2020 18:59,
7/30/2020 18:59,
7/30/2020 18:59,
7/30/2020 19:00,
7/30/2020 19:00,
7/30/2020 19:01,
7/30/2020 19:01,
7/30/2020 19:01,
7/30/2020 19:02,
7/30/2020 19:02,
7/30/2020 19:02,
7/30/2020 19:02,
7/30/2020 19:03,
7/30/2020 19:03,
7/30/2020 19:03,
7/30/2020 19:03,
7/30/2020 19:04,
7/30/2020 19:04,
7/30/2020 19:04,
7/30/2020 19:05,
7/30/2020 19:05,
7/30/2020 19:05,
7/30/2020 19:06,
7/30/2020 19:06,
7/30/2020 19:07,
7/30/2020 19:07,
7/30/2020 21:16,
7/31/2020 9:25,
8/3/2020 15:25,
8/3/2020 15:27,
8/3/2020 15:30,
8/3/2020 15:36,
8/6/2020 14:28,
8/6/2020 14:48,
8/20/2020 13:07,
8/20/2020 13:09,
8/20/2020 13:11,
8/20/2020 13:12,
8/28/2020 16:45,
8/28/2020 16:52,
8/28/2020 16:59,
8/28/2020 17:04,
8/29/2020 17:46,
8/29/2020 17:49,
8/29/2020 17:51,
8/29/2020 17:52,
8/29/2020 17:56,
8/29/2020 18:07,
9/7/2020 21:45,
9/7/2020 21:52,
9/7/2020 22:01,
9/7/2020 22:09,
9/7/2020 22:21,
9/7/2020 22:30,
9/7/2020 22:46,
9/7/2020 22:57,
9/7/2020 23:18,
9/7/2020 23:28,
9/7/2020 23:41,
9/7/2020 23:48,
9/8/2020 0:00,
9/8/2020 0:03,
9/8/2020 0:08,
9/8/2020 0:18,
9/8/2020 0:40,
9/8/2020 0:54,
9/8/2020 1:07,
9/8/2020 1:16,
9/8/2020 1:28,
9/8/2020 1:39,
9/8/2020 1:53,
9/8/2020 2:06,
9/8/2020 12:16,
9/9/2020 10:05,
9/9/2020 14:34,
9/9/2020 14:37,
9/9/2020 14:44,
9/9/2020 14:51,
9/9/2020 15:02,
9/9/2020 15:16,
9/9/2020 15:25,
9/9/2020 15:30,
9/9/2020 15:39,
9/9/2020 15:43,
9/9/2020 15:50,
9/9/2020 15:55,
9/9/2020 16:03,
9/9/2020 16:08,
9/9/2020 16:16,
9/9/2020 16:20,
9/9/2020 16:30,
9/9/2020 16:35,
9/9/2020 16:43,
9/9/2020 16:49,
9/9/2020 16:58,
9/9/2020 17:07,
9/9/2020 17:19,
9/9/2020 17:29,
9/9/2020 17:50,
9/9/2020 18:09,
9/9/2020 18:48,
9/9/2020 19:13,
9/9/2020 19:53,
9/9/2020 20:21,
9/9/2020 21:13,
9/9/2020 21:47,
9/9/2020 22:48,
9/9/2020 23:54,
9/10/2020 1:00,
9/10/2020 1:40,
9/10/2020 2:47,
9/10/2020 3:29,
9/10/2020 4:40,
9/10/2020 5:23,
9/10/2020 6:10,
9/10/2020 6:35,
9/10/2020 7:12,
9/10/2020 7:45,
9/10/2020 7:58,
9/10/2020 8:06,
9/10/2020 8:29,
9/10/2020 8:33,
9/10/2020 8:42,
9/10/2020 8:48,
9/10/2020 9:08,
9/10/2020 9:13,
9/10/2020 9:25,
9/10/2020 9:31,
9/10/2020 9:35,
9/10/2020 9:39,
9/10/2020 9:46,
9/10/2020 9:55,
9/10/2020 10:01,
9/10/2020 10:02,
9/10/2020 10:09,
9/10/2020 10:11,
9/10/2020 10:16,
9/10/2020 10:17,
9/10/2020 10:23,
9/10/2020 10:25,
9/10/2020 10:29,
9/10/2020 10:30,
9/10/2020 10:34,
9/10/2020 10:36,
9/10/2020 10:39,
9/10/2020 10:41,
9/10/2020 10:42,
9/10/2020 10:43,
9/10/2020 10:48,
9/10/2020 10:50,
9/10/2020 10:51,
9/10/2020 10:51,
9/10/2020 10:53,
9/10/2020 10:54,
9/10/2020 10:58,
9/10/2020 10:59,
9/10/2020 11:02,
9/10/2020 11:05,
9/10/2020 11:08,
9/10/2020 11:10,
9/10/2020 11:12,
9/10/2020 11:13,
9/10/2020 11:15,
9/10/2020 11:16,
9/10/2020 11:18,
9/10/2020 11:21,
9/10/2020 11:23,
9/10/2020 11:24,
9/10/2020 11:26,
9/10/2020 11:28,
9/10/2020 11:30,
9/10/2020 11:31,
9/10/2020 11:34,
9/10/2020 11:35,
9/10/2020 11:38,
9/10/2020 11:40,
9/10/2020 11:44,
9/10/2020 11:47,
9/10/2020 11:52,
9/10/2020 11:54,
9/10/2020 11:58,
9/10/2020 12:00,
9/10/2020 12:04,
9/10/2020 12:07,
9/10/2020 12:12,
9/10/2020 12:15,
9/10/2020 21:27,
9/10/2020 21:39,
9/10/2020 22:16,
9/11/2020 7:05,
9/20/2020 14:37,
9/20/2020 14:47,
9/20/2020 14:49,
9/20/2020 14:58,
10/18/2020 5:24,
10/18/2020 6:17,
10/18/2020 10:49,
10/18/2020 11:02,
10/18/2020 11:23,
10/18/2020 11:40,
10/18/2020 12:20,
10/27/2020 9:46,
10/27/2020 9:48,
10/27/2020 9:49,
10/27/2020 9:50,
10/27/2020 9:52,
10/27/2020 9:54,
10/27/2020 9:56,
10/27/2020 10:03,
10/27/2020 10:08,
10/27/2020 10:13,
10/27/2020 10:18,
10/27/2020 10:37,
10/27/2020 11:41,
10/27/2020 12:37,
10/27/2020 12:48,
10/27/2020 14:02,
10/27/2020 14:19,
11/10/2020 11:07,
11/11/2020 11:22,
11/11/2020 11:31,
11/11/2020 11:43,
11/11/2020 12:29,
11/11/2020 12:31,
11/11/2020 12:33,
11/11/2020 12:35,
11/11/2020 12:40,
11/11/2020 12:43,
11/11/2020 12:50,
11/11/2020 12:59,
11/11/2020 13:03,
11/11/2020 13:06,
11/11/2020 13:09,
11/11/2020 13:12,
11/11/2020 13:17,
11/11/2020 13:21,
11/11/2020 13:33,
11/11/2020 13:38,
11/11/2020 14:02,
11/11/2020 14:04,
11/11/2020 14:08,
11/11/2020 14:11,
11/11/2020 14:27,
11/14/2020 8:01,
11/14/2020 8:25,
11/24/2020 0:23,
11/24/2020 0:28,
11/24/2020 0:31,
11/24/2020 0:35,
11/24/2020 0:38,
11/24/2020 0:44,
11/24/2020 0:50,
11/24/2020 1:02,
11/24/2020 8:35,
11/24/2020 10:48,
11/24/2020 11:00,
11/24/2020 11:17,
11/24/2020 11:25,
11/24/2020 11:38,
11/24/2020 11:51,
11/24/2020 12:00,
11/24/2020 12:14,
11/24/2020 12:34,
11/24/2020 12:42,
11/24/2020 15:54,
11/25/2020 9:27,
11/25/2020 9:41,
11/25/2020 9:43,
11/25/2020 9:48,
11/25/2020 9:52,
11/25/2020 9:59,
11/25/2020 10:08,
11/25/2020 10:09,
11/25/2020 10:15,
11/25/2020 11:04,
11/25/2020 11:22,
11/25/2020 11:57,
11/25/2020 12:22,
11/25/2020 12:43,
11/25/2020 13:07,
11/25/2020 13:48,
11/26/2020 9:11,
12/14/2020 10:49,
12/16/2020 14:34,
12/16/2020 14:35,
12/16/2020 15:04,
12/17/2020 10:34,
12/17/2020 11:23,
12/17/2020 12:35,
12/17/2020 12:50,
12/17/2020 13:29,
12/17/2020 13:55,
12/17/2020 14:22,
12/17/2020 14:43,
12/17/2020 15:03,
12/17/2020 15:28,
12/17/2020 21:40,
12/18/2020 9:43,
12/18/2020 10:24,
12/18/2020 10:39,
12/18/2020 11:02,
12/18/2020 11:12,
12/18/2020 11:29,
12/18/2020 11:37,
12/18/2020 11:51,
12/18/2020 12:01,
12/18/2020 12:09,
12/18/2020 12:18,
12/22/2020 17:39,
12/22/2020 17:57,
1/1/2021 11:18,
1/1/2021 11:45,
1/1/2021 12:14,
1/1/2021 12:49,
1/1/2021 13:20,
1/1/2021 14:07,
1/2/2021 10:25,
1/2/2021 10:59,
1/2/2021 12:58,
1/2/2021 13:39,
1/3/2021 10:41,
1/3/2021 10:45,
1/3/2021 11:03,
1/3/2021 11:20,
1/3/2021 11:38,
1/3/2021 12:05,
1/3/2021 12:20,
1/3/2021 12:26,
1/10/2021 10:19,
1/12/2021 12:09,
1/12/2021 12:27,
1/12/2021 12:36,
1/12/2021 13:00,
1/12/2021 13:06,
1/12/2021 13:30,
1/12/2021 13:35,
1/12/2021 13:36,
1/12/2021 13:41,
1/12/2021 13:50,
1/12/2021 13:57,
1/12/2021 14:06,
1/12/2021 14:21,
1/12/2021 14:27,
1/12/2021 14:32,
1/12/2021 14:36,
1/12/2021 14:44,
1/12/2021 14:59,
1/12/2021 16:15,
1/25/2021 9:27,
1/28/2021 13:42,
1/28/2021 13:50,
1/28/2021 13:55,
1/28/2021 14:03,
1/28/2021 14:08,
1/28/2021 14:19,
1/28/2021 14:25,
1/28/2021 14:33,
1/28/2021 14:39,
1/28/2021 14:49,
1/28/2021 14:58,
1/28/2021 15:09,
1/28/2021 15:17,
1/28/2021 15:29,
1/28/2021 15:40,
1/28/2021 15:54,
1/28/2021 16:23,
1/29/2021 9:38,
1/29/2021 9:53,
1/29/2021 10:00,
1/30/2021 3:55,
2/16/2021 10:41,
2/16/2021 10:45,
2/16/2021 10:49,
2/16/2021 10:54,
2/16/2021 10:58,
2/16/2021 11:02,
2/16/2021 11:09,
2/16/2021 11:16,
2/16/2021 11:26,
2/16/2021 11:31,
2/16/2021 11:38,
2/16/2021 11:42,
2/16/2021 11:50,
2/16/2021 11:55,
2/16/2021 12:02,
2/16/2021 12:08,
2/16/2021 12:16,
2/16/2021 12:20,
2/16/2021 12:27,
2/16/2021 12:35,
2/16/2021 12:57,
2/16/2021 13:11,
2/16/2021 13:25,
2/16/2021 13:35,
2/16/2021 15:20,
2/17/2021 10:21,
2/18/2021 8:47,
2/18/2021 10:35,
2/18/2021 10:36,
2/18/2021 10:38,
2/18/2021 10:42,
2/18/2021 10:45,
2/18/2021 10:52,
2/18/2021 10:59,
2/18/2021 14:52,
2/19/2021 9:11,
2/19/2021 9:11,
2/19/2021 9:25,
2/19/2021 9:36,
2/19/2021 10:07,
2/19/2021 10:36,
2/19/2021 10:39,
2/19/2021 10:44,
2/19/2021 10:51,
2/19/2021 11:06,
2/19/2021 11:18,
2/19/2021 11:38,
2/19/2021 12:00,
2/19/2021 12:07,
2/19/2021 12:16,
2/19/2021 13:30,
2/26/2021 9:01,
2/26/2021 9:26,
2/26/2021 10:21,
2/26/2021 10:35,
2/26/2021 11:49,
2/26/2021 11:56,
2/26/2021 12:13,
2/26/2021 12:43,
2/26/2021 12:55,
2/26/2021 13:14,
2/26/2021 13:24,
2/26/2021 13:52,
2/26/2021 14:08,
2/26/2021 15:01,
2/26/2021 15:20,
2/26/2021 15:47,
2/26/2021 15:48,
2/27/2021 10:27,
2/27/2021 10:42,
2/27/2021 11:03,
2/27/2021 11:49,
2/27/2021 11:49,
2/27/2021 15:07,
3/4/2021 14:03,
3/4/2021 14:08,
3/9/2021 22:15,
3/9/2021 22:32,
3/9/2021 22:44,
3/9/2021 22:52,
3/9/2021 23:18,
3/9/2021 23:50,
3/10/2021 0:19,
3/10/2021 1:42,
3/10/2021 11:13,
3/10/2021 11:20,
3/10/2021 11:22,
3/10/2021 11:24,
3/10/2021 11:29,
3/10/2021 11:32,
3/10/2021 11:35,
3/10/2021 11:39,
3/10/2021 11:45,
3/10/2021 11:49,
3/10/2021 11:59,
3/12/2021 10:28,
3/12/2021 10:38,
3/12/2021 10:46,
3/12/2021 10:57,
3/12/2021 11:13,
3/13/2021 3:24,
3/13/2021 6:24,
3/13/2021 8:30,
3/13/2021 9:00,
3/13/2021 10:14,
3/13/2021 10:19,
3/13/2021 10:32,
3/13/2021 10:49,
3/15/2021 8:50,
3/15/2021 10:28,
3/15/2021 10:30,
3/15/2021 10:32,
3/15/2021 10:34,
3/15/2021 10:36,
3/15/2021 10:40,
3/15/2021 10:43,
3/15/2021 10:47,
3/15/2021 10:50,
3/15/2021 10:53,
3/15/2021 10:56,
3/15/2021 11:00,
3/15/2021 11:03,
3/15/2021 11:09,
3/15/2021 11:14,
3/15/2021 11:22,
3/15/2021 11:24,
3/15/2021 11:43,
3/15/2021 11:45,
3/15/2021 11:57,
3/21/2021 13:49,
3/21/2021 15:18,
3/21/2021 15:28,
3/21/2021 16:41,
3/21/2021 17:55,
3/22/2021 11:43,
3/22/2021 11:50,
3/22/2021 11:58,
3/22/2021 12:03,
3/22/2021 12:06,
3/22/2021 12:08,
3/22/2021 12:11,
3/22/2021 12:12,
3/22/2021 12:15,
3/22/2021 12:17,
3/22/2021 12:20,
3/22/2021 12:23,
3/22/2021 12:38,
3/22/2021 12:41,
3/22/2021 12:48,
3/22/2021 12:51,
3/22/2021 12:54,
3/22/2021 12:57,
3/22/2021 13:04,
3/22/2021 13:07,
3/22/2021 13:14,
3/24/2021 8:10,
3/27/2021 8:32,
3/27/2021 8:32,
3/27/2021 8:34,
3/27/2021 8:35,
3/27/2021 8:36,
3/27/2021 8:38,
3/27/2021 8:41,
3/27/2021 8:42,
3/27/2021 8:45,
3/27/2021 9:00,
4/6/2021 13:22,
4/6/2021 13:26,
4/6/2021 13:34,
4/6/2021 13:41,
4/6/2021 13:50,
4/6/2021 14:03,
4/6/2021 14:28,
4/6/2021 14:35,
4/6/2021 14:46,
4/6/2021 14:57,
4/14/2021 13:28,
4/14/2021 13:30,
4/14/2021 13:33,
4/14/2021 13:35,
4/14/2021 13:38,
4/14/2021 13:40,
4/14/2021 13:44,
4/14/2021 13:46,
4/14/2021 13:51,
4/14/2021 13:55,
4/14/2021 14:01,
4/14/2021 14:07,
4/14/2021 14:15,
4/15/2021 15:08,
4/16/2021 9:53,
4/16/2021 9:54,
4/16/2021 9:55,
4/16/2021 9:56,
4/16/2021 9:58,
4/16/2021 10:00,
4/16/2021 10:01,
4/16/2021 10:03,
4/16/2021 10:05,
4/16/2021 10:06,
4/16/2021 10:08,
4/16/2021 10:09,
4/16/2021 10:11,
4/16/2021 10:13,
4/16/2021 10:15,
4/16/2021 10:17,
4/16/2021 10:19,
4/16/2021 10:21,
4/16/2021 10:23,
4/16/2021 10:24,
4/16/2021 10:26,
4/16/2021 10:28,
4/16/2021 10:30,
4/16/2021 10:31,
4/16/2021 10:33,
4/16/2021 10:34,
4/16/2021 10:35,
4/16/2021 10:36,
4/16/2021 10:38,
4/16/2021 10:38,
4/16/2021 10:40,
4/16/2021 10:41,
4/16/2021 10:42,
4/16/2021 10:43,
4/16/2021 10:44,
4/16/2021 10:45,
4/16/2021 10:46,
4/16/2021 10:47,
4/16/2021 10:49,
4/16/2021 10:49,
4/16/2021 10:51,
4/16/2021 10:52,
4/16/2021 10:54,
4/16/2021 10:54,
4/16/2021 10:56,
4/16/2021 10:57,
4/16/2021 10:58,
4/16/2021 11:00,
4/16/2021 11:02,
4/16/2021 11:03,
4/16/2021 11:07,
4/20/2021 7:46,
4/20/2021 9:42,
4/20/2021 9:44,
4/20/2021 9:46,
4/20/2021 9:48,
4/20/2021 9:50,
4/20/2021 9:52,
4/20/2021 9:56,
4/20/2021 9:58,
4/20/2021 10:02,
4/20/2021 10:04,
4/20/2021 10:08,
4/20/2021 10:10,
4/20/2021 10:13,
4/20/2021 10:15,
4/20/2021 10:19,
4/20/2021 10:21,
4/20/2021 10:26,
4/20/2021 10:27,
4/20/2021 10:29,
4/20/2021 10:31,
4/20/2021 10:34,
4/20/2021 10:35,
4/20/2021 10:37,
4/20/2021 10:38,
4/20/2021 10:40,
4/20/2021 10:41,
4/20/2021 10:44,
4/20/2021 10:45,
4/20/2021 10:47,
