Date,P_kPa,T_C
6/16/2021 3:15,75.677,12.69
6/16/2021 3:30,75.683,12.594
6/16/2021 3:45,75.69,12.497
6/16/2021 4:00,75.697,12.401
6/16/2021 4:15,75.688,12.207
6/16/2021 4:30,75.702,12.013
6/16/2021 4:45,75.702,12.013
6/16/2021 5:00,75.711,12.207
6/16/2021 5:15,75.703,12.787
6/16/2021 5:30,75.723,13.461
6/16/2021 5:45,75.733,13.942
6/16/2021 6:00,75.74,14.613
6/16/2021 6:15,75.754,15.473
6/16/2021 6:30,75.753,16.237
6/16/2021 6:45,75.766,17.094
6/16/2021 7:00,75.759,18.331
6/16/2021 7:15,75.777,21.76
6/16/2021 7:30,75.811,26.097
6/16/2021 7:45,75.852,32.704
6/16/2021 8:00,75.847,36.946
6/16/2021 8:15,75.847,38.046
6/16/2021 8:30,75.849,37.604
6/16/2021 8:45,75.835,38.046
6/16/2021 9:00,75.797,34.163
6/16/2021 9:15,75.806,31.778
6/16/2021 9:30,75.813,32.497
6/16/2021 9:45,75.816,32.188
6/16/2021 10:00,75.831,37.274
6/16/2021 10:15,75.807,34.585
6/16/2021 10:30,75.798,33.743
6/16/2021 10:45,75.789,33.848
6/16/2021 11:00,75.772,31.37
6/16/2021 11:15,75.756,28.754
6/16/2021 11:30,75.752,27.862
6/16/2021 11:45,75.759,29.252
6/16/2021 12:00,75.766,27.567
6/16/2021 12:15,75.722,26.488
6/16/2021 12:30,75.727,26.292
6/16/2021 12:45,75.747,27.665
6/16/2021 13:00,75.742,29.053
6/16/2021 13:15,75.765,28.655
6/16/2021 13:30,75.728,28.953
6/16/2021 13:45,75.722,29.953
6/16/2021 14:00,75.682,30.963
6/16/2021 14:15,75.688,29.152
6/16/2021 14:30,75.682,28.159
6/16/2021 14:45,75.679,28.06
6/16/2021 15:00,75.656,27.665
6/16/2021 15:15,75.653,27.567
6/16/2021 15:30,75.655,27.272
6/16/2021 15:45,75.663,26.781
6/16/2021 16:00,75.65,27.468
6/16/2021 16:15,75.653,27.567
6/16/2021 16:30,75.655,27.272
6/16/2021 16:45,75.656,26.195
6/16/2021 17:00,75.65,25.319
6/16/2021 17:15,75.652,24.351
6/16/2021 17:30,75.637,23.581
6/16/2021 17:45,75.624,23.196
6/16/2021 18:00,75.613,23.196
6/16/2021 18:15,75.624,23.196
6/16/2021 18:30,75.629,23.004
6/16/2021 18:45,75.638,22.621
6/16/2021 19:00,75.645,21.569
6/16/2021 19:15,75.644,20.615
6/16/2021 19:30,75.672,19.853
6/16/2021 19:45,75.654,19.092
6/16/2021 20:00,75.665,17.665
6/16/2021 20:15,75.66,16.713
6/16/2021 20:30,75.654,16.046
6/16/2021 20:45,75.653,15.473
6/16/2021 21:00,75.655,14.996
6/16/2021 21:15,75.634,14.517
6/16/2021 21:30,75.621,14.23
6/16/2021 21:45,75.602,14.038
6/16/2021 22:00,75.593,13.846
6/16/2021 22:15,75.585,13.654
6/16/2021 22:30,75.569,13.558
6/16/2021 22:45,75.556,13.269
6/16/2021 23:00,75.552,13.173
6/16/2021 23:15,75.552,13.173
6/16/2021 23:30,75.559,13.076
6/16/2021 23:45,75.562,12.401
6/17/2021 0:00,75.562,12.401
6/17/2021 0:15,75.539,12.401
6/17/2021 0:30,75.533,12.013
6/17/2021 0:45,75.546,11.819
6/17/2021 1:00,75.537,12.11
6/17/2021 1:15,75.522,12.013
6/17/2021 1:30,75.508,12.207
6/17/2021 1:45,75.527,12.883
6/17/2021 2:00,75.509,12.98
6/17/2021 2:15,75.498,12.98
6/17/2021 2:30,75.507,13.173
6/17/2021 2:45,75.513,13.558
6/17/2021 3:00,75.494,12.883
6/17/2021 3:15,75.512,12.787
6/17/2021 3:30,75.521,12.497
6/17/2021 3:45,75.506,12.401
6/17/2021 4:00,75.492,12.11
6/17/2021 4:15,75.497,12.207
6/17/2021 4:30,75.503,12.11
6/17/2021 4:45,75.508,12.207
6/17/2021 5:00,75.508,12.207
6/17/2021 5:15,75.528,12.401
6/17/2021 5:30,75.53,12.69
6/17/2021 5:45,75.546,12.787
6/17/2021 6:00,75.549,13.365
6/17/2021 6:15,75.542,14.23
6/17/2021 6:30,75.542,14.996
6/17/2021 6:45,75.539,16.523
6/17/2021 7:00,75.533,18.901
6/17/2021 7:15,75.56,21.091
6/17/2021 7:30,75.568,24.545
6/17/2021 7:45,75.62,30.356
6/17/2021 8:00,75.668,33.535
6/17/2021 8:15,75.644,35.971
6/17/2021 8:30,75.597,37.494
6/17/2021 8:45,75.599,36.511
6/17/2021 9:00,75.581,35.649
6/17/2021 9:15,75.604,37.274
6/17/2021 9:30,75.616,38.49
6/17/2021 9:45,75.605,39.729
6/17/2021 10:00,75.586,39.957
6/17/2021 10:15,75.575,38.714
6/17/2021 10:30,75.553,33.953
6/17/2021 10:45,75.548,32.807
6/17/2021 11:00,75.543,32.6
6/17/2021 11:15,75.516,31.574
6/17/2021 11:30,75.52,30.862
6/17/2021 11:45,75.501,30.154
6/17/2021 12:00,75.5,30.963
6/17/2021 12:15,75.461,30.76
6/17/2021 12:30,75.481,29.853
6/17/2021 12:45,75.478,28.159
6/17/2021 13:00,75.45,29.953
6/17/2021 13:15,75.452,30.862
6/17/2021 13:30,75.449,31.166
6/17/2021 13:45,75.418,30.862
6/17/2021 14:00,75.424,30.255
6/17/2021 14:15,75.421,30.558
6/17/2021 14:30,75.399,30.558
6/17/2021 14:45,75.408,30.054
6/17/2021 15:00,75.39,30.659
6/17/2021 15:15,75.37,30.356
6/17/2021 15:30,75.365,30.154
6/17/2021 15:45,75.373,30.054
6/17/2021 16:00,75.368,30.255
6/17/2021 16:15,75.371,29.552
6/17/2021 16:30,75.362,28.853
6/17/2021 16:45,75.359,27.961
6/17/2021 17:00,75.38,27.173
6/17/2021 17:15,75.359,26.488
6/17/2021 17:30,75.341,25.902
6/17/2021 17:45,75.328,25.513
6/17/2021 18:00,75.335,24.351
6/17/2021 18:15,75.324,23.677
6/17/2021 18:30,75.352,22.525
6/17/2021 18:45,75.342,21.951
6/17/2021 19:00,75.361,20.615
6/17/2021 19:15,75.359,19.662
6/17/2021 19:30,75.371,18.806
6/17/2021 19:45,75.371,18.521
6/17/2021 20:00,75.371,18.521
6/17/2021 20:15,75.383,17.95
6/17/2021 20:30,75.397,17.475
6/17/2021 20:45,75.416,17.094
6/17/2021 21:00,75.396,16.618
6/17/2021 21:15,75.41,16.141
6/17/2021 21:30,75.409,15.569
6/17/2021 21:45,75.392,15.187
6/17/2021 22:00,75.387,14.804
6/17/2021 22:15,75.375,14.517
6/17/2021 22:30,75.366,14.325
6/17/2021 22:45,75.37,14.421
6/17/2021 23:00,75.376,14.804
6/17/2021 23:15,75.378,15.378
6/17/2021 23:30,75.372,15.76
6/17/2021 23:45,75.375,15.569
6/18/2021 0:00,75.366,14.325
6/18/2021 0:15,75.349,13.942
6/18/2021 0:30,75.345,13.846
6/18/2021 0:45,75.341,13.75
6/18/2021 1:00,75.352,13.75
6/18/2021 1:15,75.332,13.558
6/18/2021 1:30,75.318,13.75
6/18/2021 1:45,75.334,13.846
6/18/2021 2:00,75.333,13.076
6/18/2021 2:15,75.329,12.98
6/18/2021 2:30,75.345,12.594
6/18/2021 2:45,75.368,12.594
6/18/2021 3:00,75.377,12.304
6/18/2021 3:15,75.39,12.594
6/18/2021 3:30,75.395,12.207
6/18/2021 3:45,75.4,11.819
6/18/2021 4:00,75.389,11.819
6/18/2021 4:15,75.407,11.722
6/18/2021 4:30,75.407,11.722
6/18/2021 4:45,75.416,11.916
6/18/2021 5:00,75.418,12.207
6/18/2021 5:15,75.427,12.401
6/18/2021 5:30,75.42,12.497
6/18/2021 5:45,75.409,12.497
6/18/2021 6:00,75.424,13.076
6/18/2021 6:15,75.42,13.75
6/18/2021 6:30,75.435,13.846
6/18/2021 6:45,75.428,13.942
6/18/2021 7:00,75.412,15.378
6/18/2021 7:15,75.408,16.903
6/18/2021 7:30,75.405,17.95
6/18/2021 7:45,75.409,18.901
6/18/2021 8:00,75.419,19.758
6/18/2021 8:15,75.43,20.043
6/18/2021 8:30,75.416,21.187
6/18/2021 8:45,75.436,21.091
6/18/2021 9:00,75.42,21.282
6/18/2021 9:15,75.475,21.855
6/18/2021 9:30,75.452,21.855
6/18/2021 9:45,75.463,21.855
6/18/2021 10:00,75.477,22.238
6/18/2021 10:15,75.468,23.581
6/18/2021 10:30,75.481,24.641
6/18/2021 10:45,75.479,24.255
6/18/2021 11:00,75.471,25.028
6/18/2021 11:15,75.486,26.195
6/18/2021 11:30,75.475,25.513
6/18/2021 11:45,75.468,24.931
6/18/2021 12:00,75.468,24.931
6/18/2021 12:15,75.471,26.097
6/18/2021 12:30,75.468,27.075
6/18/2021 12:45,75.428,26.879
6/18/2021 13:00,75.429,26.195
6/18/2021 13:15,75.398,26.292
6/18/2021 13:30,75.384,26.195
6/18/2021 13:45,75.404,25.416
6/18/2021 14:00,75.369,25.028
6/18/2021 14:15,75.367,25.319
6/18/2021 14:30,75.357,25.708
6/18/2021 14:45,75.339,26.585
6/18/2021 15:00,75.316,26.195
6/18/2021 15:15,75.316,26.195
6/18/2021 15:30,75.281,25.805
6/18/2021 15:45,75.274,26.292
6/18/2021 16:00,75.294,26.585
6/18/2021 16:15,75.297,25.61
6/18/2021 16:30,75.287,24.255
6/18/2021 16:45,75.269,22.429
6/18/2021 17:00,75.267,22.046
6/18/2021 17:15,75.263,21.951
6/18/2021 17:30,75.263,21.951
6/18/2021 17:45,75.258,21.187
6/18/2021 18:00,75.279,20.234
6/18/2021 18:15,75.28,19.948
6/18/2021 18:30,75.265,19.567
6/18/2021 18:45,75.277,18.996
6/18/2021 19:00,75.3,18.711
6/18/2021 19:15,75.334,18.426
6/18/2021 19:30,75.303,17.379
6/18/2021 19:45,75.309,16.427
6/18/2021 20:00,75.389,15.378
6/18/2021 20:15,75.402,14.9
6/18/2021 20:30,75.408,14.517
6/18/2021 20:45,75.408,14.517
6/18/2021 21:00,75.414,14.134
6/18/2021 21:15,75.416,13.654
6/18/2021 21:30,75.407,13.461
6/18/2021 21:45,75.383,13.173
6/18/2021 22:00,75.358,12.883
6/18/2021 22:15,75.352,12.497
6/18/2021 22:30,75.364,12.013
6/18/2021 22:45,75.359,11.431
6/18/2021 23:00,75.352,11.041
6/18/2021 23:15,75.352,11.041
6/18/2021 23:30,75.321,10.846
6/18/2021 23:45,75.316,10.748
6/19/2021 0:00,75.329,10.553
6/19/2021 0:15,75.32,10.357
6/19/2021 0:30,75.299,10.161
6/19/2021 0:45,75.267,9.965
6/19/2021 1:00,75.256,9.965
6/19/2021 1:15,75.251,9.866
6/19/2021 1:30,75.217,9.866
6/19/2021 1:45,75.218,10.357
6/19/2021 2:00,75.199,10.651
6/19/2021 2:15,75.19,10.944
6/19/2021 2:30,75.181,11.236
6/19/2021 2:45,75.175,11.334
6/19/2021 3:00,75.202,11.916
6/19/2021 3:15,75.21,12.594
6/19/2021 3:30,75.184,13.269
6/19/2021 3:45,75.204,16.332
6/19/2021 4:00,75.201,16.808
6/19/2021 4:15,75.214,16.046
6/19/2021 4:30,75.201,15.473
6/19/2021 4:45,75.2,16.237
6/19/2021 5:00,75.187,15.664
6/19/2021 5:15,75.198,15.664
6/19/2021 5:30,75.216,16.618
6/19/2021 5:45,75.22,16.713
6/19/2021 6:00,75.247,17.379
6/19/2021 6:15,75.223,16.808
6/19/2021 6:30,75.196,16.427
6/19/2021 6:45,75.192,16.332
6/19/2021 7:00,75.182,16.618
6/19/2021 7:15,75.187,17.855
6/19/2021 7:30,75.186,19.567
6/19/2021 7:45,75.181,20.615
6/19/2021 8:00,75.226,22.812
6/19/2021 8:15,75.24,23.869
6/19/2021 8:30,75.241,25.61
6/19/2021 8:45,75.263,28.953
6/19/2021 9:00,75.235,31.676
6/19/2021 9:15,75.214,33.535
6/19/2021 9:30,75.219,32.807
6/19/2021 9:45,75.209,31.983
6/19/2021 10:00,75.215,31.778
6/19/2021 10:15,75.193,31.778
6/19/2021 10:30,75.144,29.953
6/19/2021 10:45,75.144,28.357
6/19/2021 11:00,75.135,26.195
6/19/2021 11:15,75.127,23.869
6/19/2021 11:30,75.153,22.333
6/19/2021 11:45,75.142,20.805
6/19/2021 12:00,75.111,19.662
6/19/2021 12:15,75.104,19.187
6/19/2021 12:30,75.183,18.331
6/19/2021 12:45,75.171,16.903
6/19/2021 13:00,75.14,15.091
6/19/2021 13:15,75.156,15.473
6/19/2021 13:30,75.118,15.378
6/19/2021 13:45,75.055,18.236
6/19/2021 14:00,75.03,21.76
6/19/2021 14:15,75.013,21.282
6/19/2021 14:30,75.018,20.805
6/19/2021 14:45,74.986,22.429
6/19/2021 15:00,74.945,22.525
6/19/2021 15:15,74.969,22.908
6/19/2021 15:30,74.96,23.292
6/19/2021 15:45,74.949,23.966
6/19/2021 16:00,74.938,23.966
6/19/2021 16:15,74.96,24.641
6/19/2021 16:30,74.939,25.028
6/19/2021 16:45,74.913,23.581
6/19/2021 17:00,74.892,21.378
6/19/2021 17:15,74.886,20.901
6/19/2021 17:30,74.937,19.853
6/19/2021 17:45,74.961,18.426
6/19/2021 18:00,74.867,18.331
6/19/2021 18:15,74.837,17.57
6/19/2021 18:30,74.829,16.808
6/19/2021 18:45,74.835,16.427
6/19/2021 19:00,74.851,16.523
6/19/2021 19:15,74.832,16.618
6/19/2021 19:30,74.845,15.855
6/19/2021 19:45,74.859,15.378
6/19/2021 20:00,74.874,15.187
6/19/2021 20:15,74.9,15.282
6/19/2021 20:30,74.915,15.378
6/19/2021 20:45,74.9,15.282
6/19/2021 21:00,74.907,14.134
6/19/2021 21:15,74.903,12.787
6/19/2021 21:30,74.884,12.11
6/19/2021 21:45,74.893,11.819
6/19/2021 22:00,74.875,12.401
6/19/2021 22:15,74.846,12.013
6/19/2021 22:30,74.835,11.528
6/19/2021 22:45,74.843,11.236
6/19/2021 23:00,74.85,11.139
6/19/2021 23:15,74.857,11.041
6/19/2021 23:30,74.836,10.846
6/19/2021 23:45,74.843,10.748
6/20/2021 0:00,74.843,10.748
6/20/2021 0:15,74.838,10.651
6/20/2021 0:30,74.838,10.651
6/20/2021 0:45,74.838,10.651
6/20/2021 1:00,74.834,10.553
6/20/2021 1:15,74.842,10.259
6/20/2021 1:30,74.833,10.063
6/20/2021 1:45,74.824,9.866
6/20/2021 2:00,74.792,9.669
6/20/2021 2:15,74.796,9.768
6/20/2021 2:30,74.792,9.669
6/20/2021 2:45,74.8,9.373
6/20/2021 3:00,74.801,9.176
6/20/2021 3:15,74.801,9.176
6/20/2021 3:30,74.797,9.077
6/20/2021 3:45,74.787,8.879
6/20/2021 4:00,74.803,8.978
6/20/2021 4:15,74.814,8.978
6/20/2021 4:30,74.83,9.077
6/20/2021 4:45,74.825,8.978
6/20/2021 5:00,74.853,9.077
6/20/2021 5:15,74.874,9.275
6/20/2021 5:30,74.862,9.275
6/20/2021 5:45,74.858,9.176
6/20/2021 6:00,74.869,9.176
6/20/2021 6:15,74.88,9.176
6/20/2021 6:30,74.862,9.275
6/20/2021 6:45,74.882,9.669
6/20/2021 7:00,74.866,10.748
6/20/2021 7:15,74.857,14.804
6/20/2021 7:30,74.868,20.424
6/20/2021 7:45,74.909,28.456
6/20/2021 8:00,74.926,31.574
6/20/2021 8:15,74.919,33.535
6/20/2021 8:30,74.874,34.058
6/20/2021 8:45,74.899,34.163
6/20/2021 9:00,74.898,34.585
6/20/2021 9:15,74.911,34.163
6/20/2021 9:30,74.939,34.903
6/20/2021 9:45,74.869,31.983
6/20/2021 10:00,74.878,29.752
6/20/2021 10:15,74.878,28.555
6/20/2021 10:30,74.868,27.075
6/20/2021 10:45,74.874,26.195
6/20/2021 11:00,74.82,25.902
6/20/2021 11:15,74.865,25.902
6/20/2021 11:30,74.864,25.513
6/20/2021 11:45,74.845,25.61
6/20/2021 12:00,74.869,25.319
6/20/2021 12:15,74.834,24.931
6/20/2021 12:30,74.866,25.222
6/20/2021 12:45,74.884,25.416
6/20/2021 13:00,74.905,26.097
6/20/2021 13:15,74.891,26
6/20/2021 13:30,74.931,26.195
6/20/2021 13:45,74.905,26.097
6/20/2021 14:00,74.935,22.908
6/20/2021 14:15,74.898,20.615
6/20/2021 14:30,74.923,19.187
6/20/2021 14:45,74.946,18.331
6/20/2021 15:00,74.961,18.14
6/20/2021 15:15,74.999,18.236
6/20/2021 15:30,75.003,18.331
6/20/2021 15:45,75.018,18.426
6/20/2021 16:00,75.021,17.95
6/20/2021 16:15,75.032,17.379
6/20/2021 16:30,75.055,17.094
6/20/2021 16:45,75.058,16.618
6/20/2021 17:00,75.069,16.618
6/20/2021 17:15,75.084,16.427
6/20/2021 17:30,75.076,16.237
6/20/2021 17:45,75.09,16.046
6/20/2021 18:00,75.094,15.855
6/20/2021 18:15,75.104,15.569
6/20/2021 18:30,75.134,15.473
6/20/2021 18:45,75.13,15.378
6/20/2021 19:00,75.122,15.187
6/20/2021 19:15,75.186,14.325
6/20/2021 19:30,75.202,13.173
6/20/2021 19:45,75.262,12.497
6/20/2021 20:00,75.267,12.11
6/20/2021 20:15,75.326,11.916
6/20/2021 20:30,75.344,11.819
6/20/2021 20:45,75.373,11.722
6/20/2021 21:00,75.373,11.722
6/20/2021 21:15,75.391,11.625
6/20/2021 21:30,75.382,11.431
6/20/2021 21:45,75.395,11.236
6/20/2021 22:00,75.404,10.944
6/20/2021 22:15,75.415,10.455
6/20/2021 22:30,75.418,10.063
6/20/2021 22:45,75.438,9.768
6/20/2021 23:00,75.428,9.571
6/20/2021 23:15,75.407,9.373
6/20/2021 23:30,75.42,9.176
6/20/2021 23:45,75.404,9.077
6/21/2021 0:00,75.406,8.879
6/21/2021 0:15,75.407,8.68
6/21/2021 0:30,75.426,8.382
6/21/2021 0:45,75.417,7.983
6/21/2021 1:00,75.425,7.682
6/21/2021 1:15,75.419,7.582
6/21/2021 1:30,75.419,7.582
6/21/2021 1:45,75.426,7.481
6/21/2021 2:00,75.426,7.481
6/21/2021 2:15,75.414,7.481
6/21/2021 2:30,75.409,7.381
6/21/2021 2:45,75.409,7.381
6/21/2021 3:00,75.398,7.381
6/21/2021 3:15,75.42,7.381
6/21/2021 3:30,75.404,7.28
6/21/2021 3:45,75.409,7.381
6/21/2021 4:00,75.403,7.481
6/21/2021 4:15,75.403,7.481
6/21/2021 4:30,75.392,7.481
6/21/2021 4:45,75.403,7.481
6/21/2021 5:00,75.402,7.682
6/21/2021 5:15,75.428,7.983
6/21/2021 5:30,75.411,8.082
6/21/2021 5:45,75.42,8.481
6/21/2021 6:00,75.433,8.978
6/21/2021 6:15,75.46,9.077
6/21/2021 6:30,75.46,9.077
6/21/2021 6:45,75.464,9.373
6/21/2021 7:00,75.486,9.373
6/21/2021 7:15,75.468,9.472
6/21/2021 7:30,75.466,10.357
6/21/2021 7:45,75.465,12.013
6/21/2021 8:00,75.431,19.187
6/21/2021 8:15,75.442,19.758
6/21/2021 8:30,75.453,20.043
6/21/2021 8:45,75.49,26.683
6/21/2021 9:00,75.497,27.665
6/21/2021 9:15,75.48,27.862
6/21/2021 9:30,75.472,27.961
6/21/2021 9:45,75.47,28.258
6/21/2021 10:00,75.469,27.468
6/21/2021 10:15,75.468,27.075
6/21/2021 10:30,75.466,22.238
6/21/2021 10:45,75.457,19.853
6/21/2021 11:00,75.439,19.092
6/21/2021 11:15,75.45,19.092
6/21/2021 11:30,75.428,18.806
6/21/2021 11:45,75.413,18.426
6/21/2021 12:00,75.413,18.14
6/21/2021 12:15,75.405,17.95
6/21/2021 12:30,75.386,17.76
6/21/2021 12:45,75.398,18.331
6/21/2021 13:00,75.352,17.76
6/21/2021 13:15,75.368,18.14
6/21/2021 13:30,75.353,18.331
6/21/2021 13:45,75.368,18.996
6/21/2021 14:00,75.36,18.806
6/21/2021 14:15,75.326,18.236
6/21/2021 14:30,75.326,18.236
6/21/2021 14:45,75.296,17.76
6/21/2021 15:00,75.3,17.855
6/21/2021 15:15,75.277,17.855
6/21/2021 15:30,75.258,17.95
6/21/2021 15:45,75.247,17.95
6/21/2021 16:00,75.255,17.855
6/21/2021 16:15,75.224,17.665
6/21/2021 16:30,75.224,17.379
6/21/2021 16:45,75.22,17.284
6/21/2021 17:00,75.197,16.999
6/21/2021 17:15,75.2,16.523
6/21/2021 17:30,75.218,16.141
6/21/2021 17:45,75.201,15.473
6/21/2021 18:00,75.229,14.804
6/21/2021 18:15,75.234,14.134
6/21/2021 18:30,75.253,13.558
6/21/2021 18:45,75.257,12.883
6/21/2021 19:00,75.287,12.304
6/21/2021 19:15,75.28,11.431
6/21/2021 19:30,75.307,10.553
6/21/2021 19:45,75.306,10.063
6/21/2021 20:00,75.3,9.472
6/21/2021 20:15,75.303,9.077
6/21/2021 20:30,75.306,8.68
6/21/2021 20:45,75.308,8.282
6/21/2021 21:00,75.316,7.983
6/21/2021 21:15,75.311,7.882
6/21/2021 21:30,75.307,7.582
6/21/2021 21:45,75.269,7.28
6/21/2021 22:00,75.254,6.978
6/21/2021 22:15,75.216,6.674
6/21/2021 22:30,75.211,6.37
6/21/2021 22:45,75.195,6.268
6/21/2021 23:00,75.154,6.573
6/21/2021 23:15,75.145,7.28
6/21/2021 23:30,75.153,7.882
6/21/2021 23:45,75.113,7.983
6/22/2021 0:00,75.108,7.882
6/22/2021 0:15,75.102,7.983
6/22/2021 0:30,75.095,8.282
6/22/2021 0:45,75.071,8.481
6/22/2021 1:00,75.06,8.481
6/22/2021 1:15,75.048,8.481
6/22/2021 1:30,75.047,8.68
6/22/2021 1:45,75.02,9.965
6/22/2021 2:00,75.036,10.553
6/22/2021 2:15,74.982,10.357
6/22/2021 2:30,75.01,10.944
6/22/2021 2:45,74.994,11.819
6/22/2021 3:00,74.994,11.334
6/22/2021 3:15,74.99,11.722
6/22/2021 3:30,75.006,11.334
6/22/2021 3:45,74.989,10.259
6/22/2021 4:00,74.968,10.063
6/22/2021 4:15,74.993,10.357
6/22/2021 4:30,74.98,10.553
6/22/2021 4:45,74.973,10.161
6/22/2021 5:00,75.007,10.651
6/22/2021 5:15,75.008,9.965
6/22/2021 5:30,74.977,10.259
6/22/2021 5:45,74.993,10.357
6/22/2021 6:00,75.002,10.063
6/22/2021 6:15,75.005,10.357
6/22/2021 6:30,75.005,10.846
6/22/2021 6:45,74.997,11.625
6/22/2021 7:00,75.013,15.282
6/22/2021 7:15,75.047,19.187
6/22/2021 7:30,75.051,22.333
6/22/2021 7:45,75.096,29.452
6/22/2021 8:00,75.123,33.535
6/22/2021 8:15,75.107,33.326
6/22/2021 8:30,75.138,36.728
6/22/2021 8:45,75.124,36.62
6/22/2021 9:00,75.138,36.187
6/22/2021 9:15,75.124,35.542
6/22/2021 9:30,75.07,34.691
6/22/2021 9:45,75.123,35.009
6/22/2021 10:00,75.147,36.62
6/22/2021 10:15,75.12,34.374
6/22/2021 10:30,75.073,29.053
6/22/2021 10:45,75.084,27.862
6/22/2021 11:00,75.074,26.781
6/22/2021 11:15,75.038,27.468
6/22/2021 11:30,75.068,26.585
6/22/2021 11:45,75.053,26.488
6/22/2021 12:00,75.059,26.683
6/22/2021 12:15,75.052,27.173
6/22/2021 12:30,75.066,27.272
6/22/2021 12:45,75.055,27.272
6/22/2021 13:00,75.055,27.272
6/22/2021 13:15,75.047,28.159
6/22/2021 13:30,75.041,27.961
6/22/2021 13:45,75.053,28.357
6/22/2021 14:00,75.039,28.258
6/22/2021 14:15,75.079,28.456
6/22/2021 14:30,75.059,28.159
6/22/2021 14:45,75.049,27.468
6/22/2021 15:00,75.055,27.665
6/22/2021 15:15,75.024,27.764
6/22/2021 15:30,75.027,27.862
6/22/2021 15:45,75.012,27.37
6/22/2021 16:00,74.996,26.097
6/22/2021 16:15,74.994,26.39
6/22/2021 16:30,74.974,26.488
6/22/2021 16:45,74.994,26.39
6/22/2021 17:00,74.982,26.39
6/22/2021 17:15,74.987,25.805
6/22/2021 17:30,74.975,24.738
6/22/2021 17:45,74.97,24.255
6/22/2021 18:00,74.968,23.869
6/22/2021 18:15,74.984,23.004
6/22/2021 18:30,75.007,22.046
6/22/2021 18:45,75.001,20.043
6/22/2021 19:00,74.984,18.996
6/22/2021 19:15,74.973,18.14
6/22/2021 19:30,74.964,17.094
6/22/2021 19:45,74.975,16.523
6/22/2021 20:00,74.996,15.951
6/22/2021 20:15,74.985,15.951
6/22/2021 20:30,74.984,15.664
6/22/2021 20:45,75.017,15.378
6/22/2021 21:00,75.044,15.473
6/22/2021 21:15,75.047,15.282
6/22/2021 21:30,75.03,14.9
6/22/2021 21:45,75.034,14.996
6/22/2021 22:00,75.023,14.996
6/22/2021 22:15,75.015,14.804
6/22/2021 22:30,75.011,14.709
6/22/2021 22:45,74.998,14.421
6/22/2021 23:00,74.994,14.325
6/22/2021 23:15,75.004,14.038
6/22/2021 23:30,74.984,13.846
6/22/2021 23:45,74.98,13.75
6/23/2021 0:00,74.987,13.654
6/23/2021 0:15,74.991,13.75
6/23/2021 0:30,75,13.173
6/23/2021 0:45,74.988,13.173
6/23/2021 1:00,74.975,12.883
6/23/2021 1:15,74.994,12.787
6/23/2021 1:30,75.009,12.883
6/23/2021 1:45,74.996,12.594
6/23/2021 2:00,74.996,12.594
6/23/2021 2:15,74.976,12.401
6/23/2021 2:30,74.994,12.304
6/23/2021 2:45,75.003,12.013
6/23/2021 3:00,75.024,11.722
6/23/2021 3:15,75.03,11.625
6/23/2021 3:30,75.053,11.625
6/23/2021 3:45,75.076,11.625
6/23/2021 4:00,75.071,11.528
6/23/2021 4:15,75.057,11.236
6/23/2021 4:30,75.051,11.819
6/23/2021 4:45,75.082,12.497
6/23/2021 5:00,75.055,13.654
6/23/2021 5:15,75.107,14.325
6/23/2021 5:30,75.094,14.804
6/23/2021 5:45,75.1,17.379
6/23/2021 6:00,75.116,18.331
6/23/2021 6:15,75.134,18.806
6/23/2021 6:30,75.16,19.758
6/23/2021 6:45,75.151,20.138
6/23/2021 7:00,75.158,20.615
6/23/2021 7:15,75.161,22.238
6/23/2021 7:30,75.185,24.255
6/23/2021 7:45,75.198,28.655
6/23/2021 8:00,75.204,28.853
6/23/2021 8:15,75.197,27.862
6/23/2021 8:30,75.226,28.853
6/23/2021 8:45,75.209,30.255
6/23/2021 9:00,75.214,30.457
6/23/2021 9:15,75.201,29.152
6/23/2021 9:30,75.167,26.879
6/23/2021 9:45,75.168,25.805
6/23/2021 10:00,75.211,27.961
6/23/2021 10:15,75.243,29.853
6/23/2021 10:30,75.209,28.258
6/23/2021 10:45,75.231,27.862
6/23/2021 11:00,75.235,28.754
6/23/2021 11:15,75.238,28.853
6/23/2021 11:30,75.22,27.862
6/23/2021 11:45,75.243,27.862
6/23/2021 12:00,75.226,28.06
6/23/2021 12:15,75.216,27.37
6/23/2021 12:30,75.229,28.555
6/23/2021 12:45,75.223,28.754
6/23/2021 13:00,75.218,28.555
6/23/2021 13:15,75.186,28.258
6/23/2021 13:30,75.186,27.862
6/23/2021 13:45,75.176,26.781
6/23/2021 14:00,75.182,27.37
6/23/2021 14:15,75.18,27.665
6/23/2021 14:30,75.185,27.468
6/23/2021 14:45,75.197,26.39
6/23/2021 15:00,75.187,25.708
6/23/2021 15:15,75.191,25.125
6/23/2021 15:30,75.18,25.125
6/23/2021 15:45,75.206,25.222
6/23/2021 16:00,75.182,24.835
6/23/2021 16:15,75.188,24.351
6/23/2021 16:30,75.182,24.158
6/23/2021 16:45,75.162,23.581
6/23/2021 17:00,75.169,23.773
6/23/2021 17:15,75.191,23.773
6/23/2021 17:30,75.182,24.158
6/23/2021 17:45,75.17,23.484
6/23/2021 18:00,75.19,22.429
6/23/2021 18:15,75.191,22.142
6/23/2021 18:30,75.181,21.855
6/23/2021 18:45,75.197,21.378
6/23/2021 19:00,75.2,20.234
