DateTime,P_kPa,T_C
2/11/2021 7:15,77.229,0.121
2/11/2021 7:30,77.2,0.121
2/11/2021 7:45,77.21,0.121
2/11/2021 8:00,77.2,0.121
2/11/2021 8:15,77.21,0.121
2/11/2021 8:30,77.21,0.121
2/11/2021 8:45,77.229,0.121
2/11/2021 9:00,77.219,0.121
2/11/2021 9:15,77.219,0.121
2/11/2021 9:30,77.21,0.121
2/11/2021 9:45,77.21,0.121
2/11/2021 10:00,77.18,0.121
2/11/2021 10:15,77.2,0.121
2/11/2021 10:30,77.19,0.121
2/11/2021 10:45,77.21,0.121
2/11/2021 11:00,77.219,0.121
2/11/2021 11:15,77.2,0.121
2/11/2021 11:30,77.19,0.121
2/11/2021 11:45,77.16,0.121
2/11/2021 12:00,77.15,0.121
2/11/2021 12:15,77.15,0.121
2/11/2021 12:30,77.16,0.121
2/11/2021 12:45,77.121,0.121
2/11/2021 13:00,77.091,0.121
2/11/2021 13:15,77.061,0.121
2/11/2021 13:30,77.081,0.121
2/11/2021 13:45,77.081,0.121
2/11/2021 14:00,77.091,0.121
2/11/2021 14:15,77.121,0.121
2/11/2021 14:30,77.111,0.121
2/11/2021 14:45,77.111,0.121
2/11/2021 15:00,77.13,0.121
2/11/2021 15:15,77.17,0.121
2/11/2021 15:30,77.15,0.121
2/11/2021 15:45,77.14,0.121
2/11/2021 16:00,77.16,0.121
2/11/2021 16:15,77.16,0.121
2/11/2021 16:30,77.2,0.121
2/11/2021 16:45,77.19,0.121
2/11/2021 17:00,77.2,0.121
2/11/2021 17:15,77.219,0.121
2/11/2021 17:30,77.219,0.121
2/11/2021 17:45,77.19,0.121
2/11/2021 18:00,77.21,0.121
2/11/2021 18:15,77.2,0.121
2/11/2021 18:30,77.19,0.121
2/11/2021 18:45,77.19,0.121
2/11/2021 19:00,77.18,0.121
2/11/2021 19:15,77.18,0.121
2/11/2021 19:30,77.2,0.121
2/11/2021 19:45,77.16,0.121
2/11/2021 20:00,77.17,0.121
2/11/2021 20:15,77.14,0.121
2/11/2021 20:30,77.14,0.121
2/11/2021 20:45,77.081,0.121
2/11/2021 21:00,77.091,0.121
2/11/2021 21:15,77.101,0.121
2/11/2021 21:30,77.091,0.121
2/11/2021 21:45,77.061,0.121
2/11/2021 22:00,77.081,0.121
2/11/2021 22:15,77.111,0.121
2/11/2021 22:30,77.091,0.121
2/11/2021 22:45,77.081,0.121
2/11/2021 23:00,77.081,0.121
2/11/2021 23:15,77.071,0.121
2/11/2021 23:30,77.071,0.121
2/11/2021 23:45,77.081,0.121
2/12/2021 0:00,77.041,0.121
2/12/2021 0:15,77.012,0.121
2/12/2021 0:30,77.022,0.121
2/12/2021 0:45,76.982,0.121
2/12/2021 1:00,76.962,0.121
2/12/2021 1:15,76.933,0.121
2/12/2021 1:30,76.883,0.121
2/12/2021 1:45,76.883,0.121
2/12/2021 2:00,76.844,0.121
2/12/2021 2:15,76.834,0.121
2/12/2021 2:30,76.834,0.121
2/12/2021 2:45,76.834,0.121
2/12/2021 3:00,76.814,0.121
2/12/2021 3:15,76.814,0.121
2/12/2021 3:30,76.804,0.121
2/12/2021 3:45,76.794,0.121
2/12/2021 4:00,76.755,0.121
2/12/2021 4:15,76.775,0.121
2/12/2021 4:30,76.785,0.121
2/12/2021 4:45,76.804,0.121
2/12/2021 5:00,76.804,0.121
2/12/2021 5:15,76.804,0.121
2/12/2021 5:30,76.794,0.121
2/12/2021 5:45,76.794,0.121
2/12/2021 6:00,76.794,0.121
2/12/2021 6:15,76.824,0.121
2/12/2021 6:30,76.794,0.121
2/12/2021 6:45,76.794,0.121
2/12/2021 7:00,76.804,0.121
2/12/2021 7:15,76.785,0.121
2/12/2021 7:30,76.785,0.121
2/12/2021 7:45,76.775,0.121
2/12/2021 8:00,76.775,0.121
2/12/2021 8:15,76.785,0.121
2/12/2021 8:30,76.814,0.121
2/12/2021 8:45,76.794,0.121
2/12/2021 9:00,76.785,0.121
2/12/2021 9:15,76.804,0.121
2/12/2021 9:30,76.785,0.121
2/12/2021 9:45,76.804,0.121
2/12/2021 10:00,76.804,0.121
2/12/2021 10:15,76.794,0.121
2/12/2021 10:30,76.765,0.121
2/12/2021 10:45,76.755,0.121
2/12/2021 11:00,76.755,0.121
2/12/2021 11:15,76.765,0.121
2/12/2021 11:30,76.745,0.121
2/12/2021 11:45,76.735,0.121
2/12/2021 12:00,76.696,0.121
2/12/2021 12:15,76.656,0.121
2/12/2021 12:30,76.646,0.121
2/12/2021 12:45,76.636,0.121
2/12/2021 13:00,76.617,0.121
2/12/2021 13:15,76.607,0.121
2/12/2021 13:30,76.597,0.121
2/12/2021 13:45,76.597,0.121
2/12/2021 14:00,76.617,0.121
2/12/2021 14:15,76.577,0.121
2/12/2021 14:30,76.587,0.121
2/12/2021 14:45,76.597,0.121
2/12/2021 15:00,76.577,0.121
2/12/2021 15:15,76.587,0.121
2/12/2021 15:30,76.607,0.121
2/12/2021 15:45,76.626,0.121
2/12/2021 16:00,76.636,0.121
2/12/2021 16:15,76.617,0.121
2/12/2021 16:30,76.636,0.121
2/12/2021 16:45,76.656,0.121
2/12/2021 17:00,76.656,0.121
2/12/2021 17:15,76.666,0.121
2/12/2021 17:30,76.686,0.121
2/12/2021 17:45,76.686,0.121
2/12/2021 18:00,76.686,0.121
2/12/2021 18:15,76.696,0.121
2/12/2021 18:30,76.696,0.121
2/12/2021 18:45,76.696,0.121
2/12/2021 19:00,76.676,0.121
2/12/2021 19:15,76.676,0.121
2/12/2021 19:30,76.715,0.121
2/12/2021 19:45,76.597,0.121
2/12/2021 20:00,76.676,0.121
2/12/2021 20:15,76.715,0.121
2/12/2021 20:30,76.696,0.121
2/12/2021 20:45,76.696,0.121
2/12/2021 21:00,76.705,0.121
2/12/2021 21:15,76.686,0.121
2/12/2021 21:30,76.705,0.121
2/12/2021 21:45,76.686,0.121
2/12/2021 22:00,76.696,0.121
2/12/2021 22:15,76.686,0.121
2/12/2021 22:30,76.705,0.121
2/12/2021 22:45,76.715,0.121
2/12/2021 23:00,76.715,0.121
2/12/2021 23:15,76.696,0.121
2/12/2021 23:30,76.735,0.121
2/12/2021 23:45,76.745,0.121
2/13/2021 0:00,76.725,0.121
2/13/2021 0:15,76.745,0.121
2/13/2021 0:30,76.745,0.121
2/13/2021 0:45,76.745,0.121
2/13/2021 1:00,76.705,0.121
2/13/2021 1:15,76.705,0.121
2/13/2021 1:30,76.725,0.121
2/13/2021 1:45,76.745,0.121
2/13/2021 2:00,76.745,0.121
2/13/2021 2:15,76.735,0.121
2/13/2021 2:30,76.735,0.121
2/13/2021 2:45,76.735,0.121
2/13/2021 3:00,76.755,0.121
2/13/2021 3:15,76.745,0.121
2/13/2021 3:30,76.715,0.121
2/13/2021 3:45,76.735,0.121
2/13/2021 4:00,76.725,0.121
2/13/2021 4:15,76.705,0.121
2/13/2021 4:30,76.715,0.121
2/13/2021 4:45,76.696,0.121
2/13/2021 5:00,76.676,0.121
2/13/2021 5:15,76.715,0.121
2/13/2021 5:30,76.725,0.121
2/13/2021 5:45,76.725,0.121
2/13/2021 6:00,76.725,0.121
2/13/2021 6:15,76.715,0.121
2/13/2021 6:30,76.686,0.121
2/13/2021 6:45,76.686,0.121
2/13/2021 7:00,76.686,0.121
2/13/2021 7:15,76.725,0.121
2/13/2021 7:30,76.725,0.121
2/13/2021 7:45,76.725,0.121
2/13/2021 8:00,76.715,0.121
2/13/2021 8:15,76.725,0.121
2/13/2021 8:30,76.745,0.121
2/13/2021 8:45,76.745,0.121
2/13/2021 9:00,76.755,0.121
2/13/2021 9:15,76.765,0.121
2/13/2021 9:30,76.755,0.121
2/13/2021 9:45,76.745,0.121
2/13/2021 10:00,76.735,0.121
2/13/2021 10:15,76.686,0.121
2/13/2021 10:30,76.715,0.121
2/13/2021 10:45,76.676,0.121
2/13/2021 11:00,76.666,0.121
2/13/2021 11:15,76.646,0.121
2/13/2021 11:30,76.646,0.121
2/13/2021 11:45,76.646,0.121
2/13/2021 12:00,76.617,0.121
2/13/2021 12:15,76.597,0.121
2/13/2021 12:30,76.577,0.121
2/13/2021 12:45,76.577,0.121
2/13/2021 13:00,76.537,0.121
2/13/2021 13:15,76.528,0.121
2/13/2021 13:30,76.528,0.121
2/13/2021 13:45,76.535,0.01
2/13/2021 14:00,76.537,0.121
2/13/2021 14:15,76.528,0.121
2/13/2021 14:30,76.547,0.121
2/13/2021 14:45,76.545,0.01
2/13/2021 15:00,76.535,0.01
2/13/2021 15:15,76.547,0.121
2/13/2021 15:30,76.547,0.121
2/13/2021 15:45,76.547,0.121
2/13/2021 16:00,76.557,0.121
2/13/2021 16:15,76.557,0.121
2/13/2021 16:30,76.525,0.01
2/13/2021 16:45,76.537,0.121
2/13/2021 17:00,76.528,0.121
2/13/2021 17:15,76.567,0.121
2/13/2021 17:30,76.577,0.121
2/13/2021 17:45,76.567,0.121
2/13/2021 18:00,76.567,0.121
2/13/2021 18:15,76.557,0.121
2/13/2021 18:30,76.567,0.121
2/13/2021 18:45,76.577,0.121
2/13/2021 19:00,76.617,0.121
2/13/2021 19:15,76.636,0.121
2/13/2021 19:30,76.646,0.121
2/13/2021 19:45,76.646,0.121
2/13/2021 20:00,76.636,0.121
2/13/2021 20:15,76.666,0.121
2/13/2021 20:30,76.666,0.121
2/13/2021 20:45,76.696,0.121
2/13/2021 21:00,76.705,0.121
2/13/2021 21:15,76.705,0.121
2/13/2021 21:30,76.715,0.121
2/13/2021 21:45,76.705,0.121
2/13/2021 22:00,76.725,0.121
2/13/2021 22:15,76.725,0.121
2/13/2021 22:30,76.735,0.121
2/13/2021 22:45,76.715,0.121
2/13/2021 23:00,76.735,0.121
2/13/2021 23:15,76.752,0.01
2/13/2021 23:30,76.735,0.121
2/13/2021 23:45,76.755,0.121
2/14/2021 0:00,76.755,0.121
2/14/2021 0:15,76.775,0.121
2/14/2021 0:30,76.775,0.121
2/14/2021 0:45,76.794,0.121
2/14/2021 1:00,76.814,0.121
2/14/2021 1:15,76.814,0.121
2/14/2021 1:30,76.812,0.01
2/14/2021 1:45,76.804,0.121
2/14/2021 2:00,76.794,0.121
2/14/2021 2:15,76.772,0.01
2/14/2021 2:30,76.765,0.121
2/14/2021 2:45,76.752,0.01
2/14/2021 3:00,76.765,0.121
2/14/2021 3:15,76.742,0.01
2/14/2021 3:30,76.735,0.121
2/14/2021 3:45,76.733,0.01
2/14/2021 4:00,76.735,0.121
2/14/2021 4:15,76.725,0.121
2/14/2021 4:30,76.735,0.121
2/14/2021 4:45,76.755,0.121
2/14/2021 5:00,76.775,0.121
2/14/2021 5:15,76.804,0.121
2/14/2021 5:30,76.794,0.121
2/14/2021 5:45,76.804,0.121
2/14/2021 6:00,76.804,0.121
2/14/2021 6:15,76.814,0.121
2/14/2021 6:30,76.804,0.121
2/14/2021 6:45,76.824,0.121
2/14/2021 7:00,76.834,0.121
2/14/2021 7:15,76.844,0.121
2/14/2021 7:30,76.834,0.121
2/14/2021 7:45,76.844,0.121
2/14/2021 8:00,76.844,0.121
2/14/2021 8:15,76.824,0.121
2/14/2021 8:30,76.834,0.121
2/14/2021 8:45,76.814,0.121
2/14/2021 9:00,76.814,0.121
2/14/2021 9:15,76.804,0.121
2/14/2021 9:30,76.804,0.121
2/14/2021 9:45,76.794,0.121
2/14/2021 10:00,76.785,0.121
2/14/2021 10:15,76.785,0.121
2/14/2021 10:30,76.794,0.121
2/14/2021 10:45,76.804,0.121
2/14/2021 11:00,76.794,0.121
2/14/2021 11:15,76.765,0.121
2/14/2021 11:30,76.755,0.121
2/14/2021 11:45,76.745,0.121
2/14/2021 12:00,76.745,0.121
2/14/2021 12:15,76.745,0.121
2/14/2021 12:30,76.735,0.121
2/14/2021 12:45,76.705,0.121
2/14/2021 13:00,76.696,0.121
2/14/2021 13:15,76.676,0.121
2/14/2021 13:30,76.656,0.121
2/14/2021 13:45,76.666,0.121
2/14/2021 14:00,76.666,0.121
2/14/2021 14:15,76.676,0.121
2/14/2021 14:30,76.686,0.121
2/14/2021 14:45,76.676,0.121
2/14/2021 15:00,76.666,0.121
2/14/2021 15:15,76.686,0.121
2/14/2021 15:30,76.686,0.121
2/14/2021 15:45,76.705,0.121
2/14/2021 16:00,76.715,0.121
2/14/2021 16:15,76.705,0.121
2/14/2021 16:30,76.686,0.121
2/14/2021 16:45,76.705,0.121
2/14/2021 17:00,76.715,0.121
2/14/2021 17:15,76.715,0.121
2/14/2021 17:30,76.725,0.121
2/14/2021 17:45,76.735,0.121
2/14/2021 18:00,76.755,0.121
2/14/2021 18:15,76.755,0.121
2/14/2021 18:30,76.755,0.121
2/14/2021 18:45,76.765,0.121
2/14/2021 19:00,76.775,0.121
2/14/2021 19:15,76.765,0.121
2/14/2021 19:30,76.735,0.121
2/14/2021 19:45,76.735,0.121
2/14/2021 20:00,76.725,0.121
2/14/2021 20:15,76.735,0.121
2/14/2021 20:30,76.735,0.121
2/14/2021 20:45,76.755,0.121
2/14/2021 21:00,76.755,0.121
2/14/2021 21:15,76.765,0.121
2/14/2021 21:30,76.765,0.121
2/14/2021 21:45,76.765,0.121
2/14/2021 22:00,76.755,0.121
2/14/2021 22:15,76.745,0.121
2/14/2021 22:30,76.745,0.121
2/14/2021 22:45,76.735,0.121
2/14/2021 23:00,76.705,0.121
2/14/2021 23:15,76.705,0.121
2/14/2021 23:30,76.705,0.121
2/14/2021 23:45,76.705,0.121
2/15/2021 0:00,76.705,0.121
2/15/2021 0:15,76.696,0.121
2/15/2021 0:30,76.676,0.121
2/15/2021 0:45,76.696,0.121
2/15/2021 1:00,76.696,0.121
2/15/2021 1:15,76.696,0.121
2/15/2021 1:30,76.676,0.121
2/15/2021 1:45,76.686,0.121
2/15/2021 2:00,76.686,0.121
2/15/2021 2:15,76.646,0.121
2/15/2021 2:30,76.646,0.121
2/15/2021 2:45,76.646,0.121
2/15/2021 3:00,76.636,0.121
2/15/2021 3:15,76.607,0.121
2/15/2021 3:30,76.626,0.121
2/15/2021 3:45,76.626,0.121
2/15/2021 4:00,76.626,0.121
2/15/2021 4:15,76.626,0.121
2/15/2021 4:30,76.626,0.121
2/15/2021 4:45,76.597,0.121
2/15/2021 5:00,76.577,0.121
2/15/2021 5:15,76.557,0.121
2/15/2021 5:30,76.567,0.121
2/15/2021 5:45,76.587,0.121
2/15/2021 6:00,76.597,0.121
2/15/2021 6:15,76.587,0.121
2/15/2021 6:30,76.587,0.121
2/15/2021 6:45,76.587,0.121
2/15/2021 7:00,76.577,0.121
2/15/2021 7:15,76.597,0.121
2/15/2021 7:30,76.597,0.121
2/15/2021 7:45,76.617,0.121
2/15/2021 8:00,76.646,0.121
2/15/2021 8:15,76.656,0.121
2/15/2021 8:30,76.626,0.121
2/15/2021 8:45,76.666,0.121
2/15/2021 9:00,76.636,0.121
2/15/2021 9:15,76.636,0.121
2/15/2021 9:30,76.636,0.121
2/15/2021 9:45,76.636,0.121
2/15/2021 10:00,76.626,0.121
2/15/2021 10:15,76.607,0.121
2/15/2021 10:30,76.617,0.121
2/15/2021 10:45,76.607,0.121
2/15/2021 11:00,76.587,0.121
2/15/2021 11:15,76.597,0.121
2/15/2021 11:30,76.607,0.121
2/15/2021 11:45,76.607,0.121
2/15/2021 12:00,76.587,0.121
2/15/2021 12:15,76.577,0.121
2/15/2021 12:30,76.567,0.121
2/15/2021 12:45,76.528,0.121
2/15/2021 13:00,76.488,0.121
2/15/2021 13:15,76.478,0.121
2/15/2021 13:30,76.439,0.121
2/15/2021 13:45,76.419,0.121
2/15/2021 14:00,76.448,0.121
2/15/2021 14:15,76.448,0.121
2/15/2021 14:30,76.439,0.121
2/15/2021 14:45,76.458,0.121
2/15/2021 15:00,76.448,0.121
2/15/2021 15:15,76.409,0.121
2/15/2021 15:30,76.389,0.121
2/15/2021 15:45,76.36,0.121
2/15/2021 16:00,76.36,0.121
2/15/2021 16:15,76.32,0.121
2/15/2021 16:30,76.35,0.121
2/15/2021 16:45,76.33,0.121
2/15/2021 17:00,76.327,0.01
2/15/2021 17:15,76.298,0.01
2/15/2021 17:30,76.31,0.121
2/15/2021 17:45,76.3,0.121
2/15/2021 18:00,76.31,0.121
2/15/2021 18:15,76.3,0.121
2/15/2021 18:30,76.29,0.121
2/15/2021 18:45,76.261,0.121
2/15/2021 19:00,76.241,0.121
2/15/2021 19:15,76.238,0.01
2/15/2021 19:30,76.241,0.121
2/15/2021 19:45,76.241,0.121
2/15/2021 20:00,76.241,0.121
2/15/2021 20:15,76.231,0.121
2/15/2021 20:30,76.192,0.121
2/15/2021 20:45,76.182,0.121
2/15/2021 21:00,76.201,0.121
2/15/2021 21:15,76.201,0.121
2/15/2021 21:30,76.211,0.121
2/15/2021 21:45,76.192,0.121
2/15/2021 22:00,76.192,0.121
2/15/2021 22:15,76.201,0.121
2/15/2021 22:30,76.201,0.121
2/15/2021 22:45,76.192,0.121
2/15/2021 23:00,76.162,0.121
2/15/2021 23:15,76.122,0.121
2/15/2021 23:30,76.113,0.121
2/15/2021 23:45,76.113,0.121
2/16/2021 0:00,76.083,0.121
2/16/2021 0:15,76.083,0.121
2/16/2021 0:30,76.093,0.121
2/16/2021 0:45,76.083,0.121
2/16/2021 1:00,76.083,0.121
2/16/2021 1:15,76.083,0.121
2/16/2021 1:30,76.043,0.121
2/16/2021 1:45,76.033,0.121
2/16/2021 2:00,76.014,0.121
2/16/2021 2:15,76.033,0.121
2/16/2021 2:30,76.043,0.121
2/16/2021 2:45,76.024,0.121
2/16/2021 3:00,76.024,0.121
2/16/2021 3:15,76.024,0.121
2/16/2021 3:30,76.024,0.121
2/16/2021 3:45,76.043,0.121
2/16/2021 4:00,76.033,0.121
2/16/2021 4:15,76.063,0.121
2/16/2021 4:30,76.043,0.121
2/16/2021 4:45,76.053,0.121
2/16/2021 5:00,76.053,0.121
2/16/2021 5:15,76.083,0.121
2/16/2021 5:30,76.103,0.121
2/16/2021 5:45,76.093,0.121
2/16/2021 6:00,76.093,0.121
2/16/2021 6:15,76.093,0.121
2/16/2021 6:30,76.103,0.121
2/16/2021 6:45,76.083,0.121
2/16/2021 7:00,76.113,0.121
2/16/2021 7:15,76.122,0.121
2/16/2021 7:30,76.132,0.121
2/16/2021 7:45,76.152,0.121
2/16/2021 8:00,76.152,0.121
2/16/2021 8:15,76.162,0.121
2/16/2021 8:30,76.172,0.121
2/16/2021 8:45,76.162,0.121
2/16/2021 9:00,76.192,0.121
2/16/2021 9:15,76.192,0.121
2/16/2021 9:30,76.211,0.121
2/16/2021 9:45,76.201,0.121
2/16/2021 10:00,76.192,0.121
2/16/2021 10:15,76.221,0.121
2/16/2021 10:30,76.241,0.121
2/16/2021 10:45,76.251,0.121
2/16/2021 11:00,76.221,0.121
2/16/2021 11:15,76.241,0.121
2/16/2021 11:30,76.251,0.121
2/16/2021 11:45,76.241,0.121
2/16/2021 12:00,76.221,0.121
2/16/2021 12:15,76.211,0.121
2/16/2021 12:30,76.221,0.121
2/16/2021 12:45,76.241,0.121
2/16/2021 13:00,76.201,0.121
2/16/2021 13:15,76.221,0.121
2/16/2021 13:30,76.201,0.121
2/16/2021 13:45,76.221,0.121
2/16/2021 14:00,76.241,0.121
2/16/2021 14:15,76.231,0.121
2/16/2021 14:30,76.231,0.121
2/16/2021 14:45,76.241,0.121
2/16/2021 15:00,76.271,0.121
2/16/2021 15:15,76.261,0.121
2/16/2021 15:30,76.271,0.121
2/16/2021 15:45,76.29,0.121
2/16/2021 16:00,76.31,0.121
2/16/2021 16:15,76.33,0.121
2/16/2021 16:30,76.32,0.121
2/16/2021 16:45,76.32,0.121
2/16/2021 17:00,76.33,0.121
2/16/2021 17:15,76.35,0.121
2/16/2021 17:30,76.35,0.121
2/16/2021 17:45,76.379,0.121
2/16/2021 18:00,76.389,0.121
2/16/2021 18:15,76.409,0.121
2/16/2021 18:30,76.429,0.121
2/16/2021 18:45,76.448,0.121
2/16/2021 19:00,76.458,0.121
2/16/2021 19:15,76.458,0.121
2/16/2021 19:30,76.458,0.121
2/16/2021 19:45,76.468,0.121
2/16/2021 20:00,76.468,0.121
2/16/2021 20:15,76.478,0.121
2/16/2021 20:30,76.478,0.121
2/16/2021 20:45,76.498,0.121
2/16/2021 21:00,76.488,0.121
2/16/2021 21:15,76.508,0.121
2/16/2021 21:30,76.508,0.121
2/16/2021 21:45,76.498,0.121
2/16/2021 22:00,76.498,0.121
2/16/2021 22:15,76.508,0.121
2/16/2021 22:30,76.508,0.121
2/16/2021 22:45,76.508,0.121
2/16/2021 23:00,76.508,0.121
2/16/2021 23:15,76.518,0.121
2/16/2021 23:30,76.508,0.121
2/16/2021 23:45,76.508,0.121
2/17/2021 0:00,76.498,0.121
2/17/2021 0:15,76.518,0.121
2/17/2021 0:30,76.518,0.121
2/17/2021 0:45,76.528,0.121
2/17/2021 1:00,76.537,0.121
2/17/2021 1:15,76.537,0.121
2/17/2021 1:30,76.557,0.121
2/17/2021 1:45,76.537,0.121
2/17/2021 2:00,76.547,0.121
2/17/2021 2:15,76.537,0.121
2/17/2021 2:30,76.537,0.121
2/17/2021 2:45,76.537,0.121
2/17/2021 3:00,76.557,0.121
2/17/2021 3:15,76.567,0.121
2/17/2021 3:30,76.567,0.121
2/17/2021 3:45,76.567,0.121
2/17/2021 4:00,76.577,0.121
2/17/2021 4:15,76.577,0.121
2/17/2021 4:30,76.587,0.121
2/17/2021 4:45,76.607,0.121
2/17/2021 5:00,76.636,0.121
2/17/2021 5:15,76.636,0.121
2/17/2021 5:30,76.646,0.121
2/17/2021 5:45,76.646,0.121
2/17/2021 6:00,76.656,0.121
2/17/2021 6:15,76.656,0.121
2/17/2021 6:30,76.666,0.121
2/17/2021 6:45,76.686,0.121
2/17/2021 7:00,76.705,0.121
2/17/2021 7:15,76.715,0.121
2/17/2021 7:30,76.725,0.121
2/17/2021 7:45,76.775,0.121
2/17/2021 8:00,76.775,0.121
2/17/2021 8:15,76.785,0.121
2/17/2021 8:30,76.785,0.121
2/17/2021 8:45,76.794,0.121
2/17/2021 9:00,76.785,0.121
2/17/2021 9:15,76.785,0.121
2/17/2021 9:30,76.794,0.121
2/17/2021 9:45,76.785,0.121
2/17/2021 10:00,76.794,0.121
2/17/2021 10:15,76.804,0.121
2/17/2021 10:30,76.804,0.121
2/17/2021 10:45,76.804,0.121
2/17/2021 11:00,76.824,0.121
2/17/2021 11:15,76.814,0.121
2/17/2021 11:30,76.824,0.121
2/17/2021 11:45,76.824,0.121
2/17/2021 12:00,76.794,0.121
2/17/2021 12:15,76.794,0.121
2/17/2021 12:30,76.804,0.121
2/17/2021 12:45,76.804,0.121
2/17/2021 13:00,76.814,0.121
2/17/2021 13:15,76.814,0.121
2/17/2021 13:30,76.824,0.121
2/17/2021 13:45,76.834,0.121
2/17/2021 14:00,76.864,0.121
2/17/2021 14:15,76.873,0.121
2/17/2021 14:30,76.893,0.121
2/17/2021 14:45,76.893,0.121
2/17/2021 15:00,76.903,0.121
2/17/2021 15:15,76.913,0.121
2/17/2021 15:30,76.923,0.121
2/17/2021 15:45,76.953,0.121
2/17/2021 16:00,76.972,0.121
2/17/2021 16:15,77.002,0.121
2/17/2021 16:30,77.002,0.121
2/17/2021 16:45,77.022,0.121
2/17/2021 17:00,77.041,0.121
2/17/2021 17:15,77.061,0.121
2/17/2021 17:30,77.091,0.121
2/17/2021 17:45,77.111,0.121
2/17/2021 18:00,77.15,0.121
2/17/2021 18:15,77.18,0.121
2/17/2021 18:30,77.2,0.121
2/17/2021 18:45,77.229,0.121
2/17/2021 19:00,77.249,0.121
2/17/2021 19:15,77.269,0.121
2/17/2021 19:30,77.269,0.121
2/17/2021 19:45,77.298,0.121
2/17/2021 20:00,77.318,0.121
2/17/2021 20:15,77.318,0.121
2/17/2021 20:30,77.328,0.121
2/17/2021 20:45,77.328,0.121
2/17/2021 21:00,77.358,0.121
2/17/2021 21:15,77.368,0.121
2/17/2021 21:30,77.378,0.121
2/17/2021 21:45,77.407,0.121
2/17/2021 22:00,77.407,0.121
2/17/2021 22:15,77.407,0.121
2/17/2021 22:30,77.437,0.121
2/17/2021 22:45,77.447,0.121
2/17/2021 23:00,77.447,0.121
2/17/2021 23:15,77.457,0.121
2/17/2021 23:30,77.437,0.121
2/17/2021 23:45,77.447,0.121
2/18/2021 0:00,77.457,0.121
2/18/2021 0:15,77.447,0.121
2/18/2021 0:30,77.457,0.121
2/18/2021 0:45,77.467,0.121
2/18/2021 1:00,77.447,0.121
2/18/2021 1:15,77.467,0.121
2/18/2021 1:30,77.476,0.121
2/18/2021 1:45,77.467,0.121
2/18/2021 2:00,77.467,0.121
2/18/2021 2:15,77.467,0.121
2/18/2021 2:30,77.476,0.121
2/18/2021 2:45,77.476,0.121
2/18/2021 3:00,77.457,0.121
2/18/2021 3:15,77.476,0.121
2/18/2021 3:30,77.447,0.121
2/18/2021 3:45,77.467,0.121
2/18/2021 4:00,77.486,0.121
2/18/2021 4:15,77.486,0.121
2/18/2021 4:30,77.486,0.121
2/18/2021 4:45,77.496,0.121
2/18/2021 5:00,77.506,0.121
2/18/2021 5:15,77.506,0.121
2/18/2021 5:30,77.496,0.121
2/18/2021 5:45,77.516,0.121
2/18/2021 6:00,77.536,0.121
2/18/2021 6:15,77.526,0.121
2/18/2021 6:30,77.556,0.121
2/18/2021 6:45,77.565,0.121
2/18/2021 7:00,77.595,0.121
2/18/2021 7:15,77.595,0.121
2/18/2021 7:30,77.585,0.121
2/18/2021 7:45,77.595,0.121
2/18/2021 8:00,77.595,0.121
2/18/2021 8:15,77.615,0.121
2/18/2021 8:30,77.625,0.121
2/18/2021 8:45,77.625,0.121
2/18/2021 9:00,77.644,0.121
2/18/2021 9:15,77.625,0.121
2/18/2021 9:30,77.625,0.121
2/18/2021 9:45,77.654,0.121
2/18/2021 10:00,77.674,0.121
2/18/2021 10:15,77.664,0.121
2/18/2021 10:30,77.704,0.121
2/18/2021 10:45,77.714,0.121
2/18/2021 11:00,77.724,0.121
2/18/2021 11:15,77.694,0.121
2/18/2021 11:30,77.733,0.121
2/18/2021 11:45,77.714,0.121
2/18/2021 12:00,77.704,0.121
2/18/2021 12:15,77.684,0.121
2/18/2021 12:30,77.674,0.121
2/18/2021 12:45,77.664,0.121
2/18/2021 13:00,77.644,0.121
2/18/2021 13:15,77.664,0.121
2/18/2021 13:30,77.644,0.121
2/18/2021 13:45,77.635,0.121
2/18/2021 14:00,77.635,0.121
2/18/2021 14:15,77.625,0.121
2/18/2021 14:30,77.664,0.121
2/18/2021 14:45,77.674,0.121
2/18/2021 15:00,77.674,0.121
2/18/2021 15:15,77.684,0.121
2/18/2021 15:30,77.694,0.121
2/18/2021 15:45,77.704,0.121
2/18/2021 16:00,77.714,0.121
2/18/2021 16:15,77.704,0.121
2/18/2021 16:30,77.704,0.121
2/18/2021 16:45,77.714,0.121
2/18/2021 17:00,77.704,0.121
2/18/2021 17:15,77.714,0.121
2/18/2021 17:30,77.704,0.121
2/18/2021 17:45,77.733,0.121
2/18/2021 18:00,77.743,0.121
2/18/2021 18:15,77.753,0.121
2/18/2021 18:30,77.753,0.121
2/18/2021 18:45,77.753,0.121
2/18/2021 19:00,77.743,0.121
2/18/2021 19:15,77.733,0.121
2/18/2021 19:30,77.674,0.121
2/18/2021 19:45,77.694,0.121
2/18/2021 20:00,77.664,0.121
2/18/2021 20:15,77.704,0.121
2/18/2021 20:30,77.714,0.121
2/18/2021 20:45,77.704,0.121
2/18/2021 21:00,77.684,0.121
2/18/2021 21:15,77.714,0.121
2/18/2021 21:30,77.694,0.121
2/18/2021 21:45,77.684,0.121
2/18/2021 22:00,77.625,0.121
2/18/2021 22:15,77.556,0.121
2/18/2021 22:30,77.565,0.121
2/18/2021 22:45,77.565,0.121
2/18/2021 23:00,77.565,0.121
